metric,mean,std,minimum,maximum
label_entropy,0.6363916527157792,0.27371280472103043,0.18924355043459742,0.9832549641767208
group_entropy,0.6194011119798207,0.3146540983890291,0.10488444671464711,0.972496476788705
source_entropy,0.955253617270963,,,
