scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
compas_core,3005,iid,B1,4,10,0,1.0,0.6452020202020202,0.6265498754058748,0.2068882899071578,0.10928322320117478,0.25557723577235775,0.0012578616352201255
compas_core,3005,iid,B1,5,10,0,1.0,0.6439393939393939,0.6258819272749201,0.20790655884995501,0.10848017621145378,0.25957723577235775,0.004432464809823289
compas_core,3005,iid,B3,1,8,2,0.8,0.6439393939393939,0.6314139167057239,0.24025157232704408,0.15092694566813514,0.27918699186991874,0.0008385744234801207
compas_core,3005,iid,B3,2,9,1,0.9,0.6426767676767676,0.6272742843934327,0.21934710991314765,0.1297035609397944,0.25931707317073166,0.002935010482180367
compas_core,3005,iid,B3,3,9,1,0.9,0.6439393939393939,0.6271634615384616,0.20994309673554956,0.12169603524229078,0.24731707317073165,0.00610961365678353
compas_core,3005,iid,B3,4,9,1,0.9,0.6439393939393939,0.6283917340521115,0.2172506738544474,0.12529827459618204,0.25931707317073166,0.0008385744234801207
compas_core,3005,iid,B3,5,9,1,0.9,0.6439393939393939,0.6283917340521115,0.2172506738544474,0.12529827459618204,0.25931707317073166,0.0008385744234801207
compas_core,3005,joint_dirichlet_0.3,B0,1,9,1,0.9,0.5858585858585859,0.49627308476890025,0.07804731955675348,0.011196769456681355,0.12656910569105684,0.055106319257262726
compas_core,3005,joint_dirichlet_0.3,B0,2,9,1,0.9,0.5871212121212122,0.4984575163398693,0.08014375561545373,0.011196769456681355,0.13056910569105684,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B0,3,9,1,0.9,0.5871212121212122,0.4984575163398693,0.08014375561545373,0.011196769456681355,0.13056910569105684,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B0,4,9,1,0.9,0.5871212121212122,0.49974406174969044,0.08433662773285411,0.015602055800293724,0.13456910569105685,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B0,5,9,1,0.9,0.5871212121212122,0.49974406174969044,0.08433662773285411,0.015602055800293724,0.13456910569105685,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B1,1,9,1,0.9,0.5858585858585859,0.49627308476890025,0.07804731955675348,0.011196769456681355,0.12656910569105684,0.055106319257262726
compas_core,3005,joint_dirichlet_0.3,B1,2,9,1,0.9,0.5871212121212122,0.4984575163398693,0.08014375561545373,0.011196769456681355,0.13056910569105684,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B1,3,9,1,0.9,0.5871212121212122,0.4984575163398693,0.08014375561545373,0.011196769456681355,0.13056910569105684,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B1,4,9,1,0.9,0.5871212121212122,0.49974406174969044,0.08433662773285411,0.015602055800293724,0.13456910569105685,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B1,5,9,1,0.9,0.5871212121212122,0.49974406174969044,0.08433662773285411,0.015602055800293724,0.13456910569105685,0.05300988319856248
compas_core,3005,joint_dirichlet_0.3,B3,1,5,5,0.5,0.5808080808080808,0.4861002532912224,0.08128182090446234,0.016405102790014614,0.13082926829268293,0.05822102425876019
compas_core,3005,joint_dirichlet_0.3,B3,2,3,7,0.3,0.5669191919191919,0.4451731229946305,0.04264749925127287,0.0011930983847282528,0.07108943089430897,0.08655286013776586
compas_core,3005,joint_dirichlet_0.3,B3,3,3,7,0.3,0.5618686868686869,0.43173918527448035,0.03641808924827794,0.001996145374449365,0.05921951219512189,0.09493860437256663
compas_core,3005,joint_dirichlet_0.3,B3,4,2,8,0.2,0.5505050505050505,0.40267950206343694,0.010242587601078101,0.0016060939794420026,0.011219512195121961,0.11907756813417192
compas_core,3005,joint_dirichlet_0.3,B3,5,2,8,0.2,0.5467171717171717,0.39254331147730115,0.00023959269242290748,0.006011380323054261,0.006011380323054261,0.12536687631027255
compas_core,3006,iid,B0,1,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3006,iid,B0,2,10,0,1.0,0.6439393939393939,0.6279881672574155,0.21305780173704703,0.12089298825256967,0.25531707317073166,0.0008385744234801207
compas_core,3006,iid,B0,3,10,0,1.0,0.6452020202020202,0.6295091518990502,0.21515423779574727,0.12089298825256967,0.25931707317073166,0.0012578616352201255
compas_core,3006,iid,B0,4,10,0,1.0,0.6452020202020202,0.6295091518990502,0.21515423779574727,0.12089298825256967,0.25931707317073166,0.0012578616352201255
compas_core,3006,iid,B0,5,10,0,1.0,0.6452020202020202,0.6295091518990502,0.21515423779574727,0.12089298825256967,0.25931707317073166,0.0012578616352201255
compas_core,3006,iid,B1,1,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3006,iid,B1,2,10,0,1.0,0.6439393939393939,0.6279881672574155,0.21305780173704703,0.12089298825256967,0.25531707317073166,0.0008385744234801207
compas_core,3006,iid,B1,3,10,0,1.0,0.6452020202020202,0.6295091518990502,0.21515423779574727,0.12089298825256967,0.25931707317073166,0.0012578616352201255
compas_core,3006,iid,B1,4,10,0,1.0,0.6452020202020202,0.6295091518990502,0.21515423779574727,0.12089298825256967,0.25931707317073166,0.0012578616352201255
