run_id,suite,partition,method,metric,n,mean,std,median,ci95_low,ci95_high,minimum,maximum,client_count,evidence_type,source_file
fairfed-scaling-analysis,scaling,,B0,runtime_ms,5,38.51570800179616,3.4317559217700744,40.12591700302437,35.78713280148804,41.118333011399955,34.22679100185633,41.970541002228856,3.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B5,runtime_ms,5,51.33207499748096,4.345162069003431,54.469749971758574,47.94662500498816,54.496333200950176,46.02800001157448,54.513500013854355,3.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B6,runtime_ms,5,38.81623318884522,4.021708411365052,37.35304204747081,35.67897479515523,41.95349158253521,34.85125000588596,43.395624961704016,3.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B0,runtime_ms,5,45.5807916005142,4.998291795046447,46.89383303048089,41.96393339661881,49.23011660575867,39.54504197463393,52.34275001566857,5.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B5,runtime_ms,5,58.224725001491606,4.180130065833573,59.645375004038215,54.86862292164005,61.372925410978496,52.37329099327326,62.33054201584309,5.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B6,runtime_ms,5,43.28470821492374,4.02580606290133,43.28183300094679,40.191449818667024,46.377966611180454,37.848291045520455,47.368291998282075,5.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B0,runtime_ms,5,54.65780841186643,2.606061435516259,55.47883303370327,52.75013342034072,56.565483403392136,51.18350003613159,57.84062499878928,10.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B5,runtime_ms,5,79.30303321918473,5.145803248655452,78.49291700404137,75.70594160351902,83.95949142286554,73.84795800317079,87.81158301280811,10.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B6,runtime_ms,5,56.76957459654659,5.9037252861428495,54.748374968767166,52.76474140118808,61.76269939169288,51.55858298530802,66.34654098888859,10.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B0,runtime_ms,5,77.53382481168956,7.979563573308212,79.89591703517362,71.25279981410131,83.8148498092778,68.68104101158679,85.43141599511728,20.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B5,runtime_ms,5,118.37695820722728,10.032460752709849,116.32800003280865,110.659816802945,126.2382496148348,107.12812497513367,131.3812910229899,20.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B6,runtime_ms,5,88.98807460209355,35.07217926732722,74.57033300306648,70.01128301490098,120.4222579835914,67.33816600171849,150.99020797060803,20.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B0,runtime_ms,5,130.6465002009645,8.046418624483307,132.12195900268853,124.28011659067124,136.7654666188173,120.00937497941776,141.36308303568512,50.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B5,runtime_ms,5,220.09674997534603,17.83492296614139,210.28720895992592,207.87730818847191,235.7378583634272,206.4517909893766,248.25133295962587,50.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,scaling,,B6,runtime_ms,5,132.07980840234086,11.403864721432887,129.6557920286432,123.04309159517288,141.11652520950884,120.37420796696097,144.42629198310897,50.0,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
