run_id,suite,partition,method,metric,n,mean,std,median,ci95_low,ci95_high,minimum,maximum,client_count,policy_profile,attack_type,evidence_type,source_file
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B0,equalized_odds_gap,5,0.098546271381516,0.0679964390972142,0.0931525944245948,0.0493210173458958,0.1546695624944965,0.0275731713516857,0.2006711106705915,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B0,subgroup_accuracy_gap,5,0.0836782103806789,0.0539268524262811,0.0808031362941956,0.0426024956044577,0.1248279800468629,0.0311932804745611,0.1588726325498382,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B0,runtime_ms,5,112.9834744031541,3.5365339402805156,113.13920799875632,110.0124410004355,115.56214099982752,107.53354098415002,116.78304098313674,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B3,accuracy,5,0.4838114209827356,0.198331383574786,0.398140770252324,0.3313678618857901,0.6362549800796813,0.2855245683930943,0.7205179282868526,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B3,macro_f1,5,0.407931444218408,0.1236898595835365,0.3726800730247869,0.3114751021851938,0.5043877862516223,0.2699162040184074,0.544916048685606,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B3,demographic_parity_gap,5,0.0679023564270799,0.0329174679222602,0.0710184148101274,0.0430155164030737,0.092789196451086,0.0309986652347274,0.1123883552526887,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B3,equal_opportunity_gap,5,0.0526423598992602,0.04357896852503,0.0308662320473926,0.019933613267293,0.0881001410332498,0.0091434557773079,0.1086492967473242,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B3,equalized_odds_gap,5,0.0693497973785688,0.0316539416882337,0.0636004140884469,0.0450028397583059,0.0918979429394383,0.0252574613672285,0.1086492967473242,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B3,subgroup_accuracy_gap,5,0.0878056983270009,0.0636048552542694,0.0956976612331196,0.0364652231773631,0.1385176155978317,0.0090826061857116,0.1791699268864925,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B3,runtime_ms,5,111.00949180545284,3.524755459502497,110.34729197854176,108.4039920126088,113.61499159829692,106.08958400553092,114.55662501975894,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B5,accuracy,5,0.4806241699867198,0.1716467296513486,0.4130146082337317,0.3627091633466136,0.6200531208499336,0.3104249667994688,0.75,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B5,macro_f1,5,0.4134495928070473,0.0768555961698291,0.4088503114909456,0.3538273443666003,0.4703300234292127,0.3104248178195411,0.5101105663503717,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B5,demographic_parity_gap,5,0.0651640706567658,0.0875181822681361,0.0082285417591608,0.0046733453808096,0.1415137836113226,0.0014406783281889,0.1980527603880999,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B5,equal_opportunity_gap,5,0.1159759426636148,0.0769402982621353,0.1361419266318644,0.0561579663793639,0.1757939189478656,0.0162253927253347,0.1881848523777726,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B5,equalized_odds_gap,5,0.1205722703322665,0.0827960153688587,0.1361419266318644,0.0561579663793639,0.184986574285169,0.0162253927253347,0.211166490721031,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B5,subgroup_accuracy_gap,5,0.0781379706508904,0.0711385702492752,0.0775953547978042,0.0304957948605328,0.1365236940042638,0.0160976410855679,0.1928108063251196,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,mlp,joint_dirichlet_0.3,B5,runtime_ms,5,151.5459166141227,5.683113036907846,151.91058302298188,147.05416683573276,155.8328497922048,143.83129205089062,158.21074997074902,,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,accuracy,5,0.7706241699867198,0.0005665532272962,0.7705843293492696,0.7701859229747676,0.771062416998672,0.7700531208499336,0.7713811420982736,3.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,macro_f1,5,0.5058260518990048,0.0028648387911911,0.505230644801839,0.5035790774370545,0.5080730263609547,0.5030421868774512,0.5094159697029833,3.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
