run_id,evidence_type,batch_size,operation,mean_gas_measured,gas_price_gwei_assumption,eth_usd_assumption,modeled_cost_usd,source_file
gas-benchmark-30rep-6f80450,modeled,0,authorize_signer,47790.0,10,3500,1.67265,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_ledger,2540175.0,10,3500,88.906125,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_mock_verifier,189952.0,10,3500,6.64832,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_signed_verifier_v2,828703.0,10,3500,29.004605,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,grant_verifier_role,48891.0,10,3500,1.7111850000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,revoke_signer,25878.0,10,3500,0.90573,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,set_verifier_contract,49988.0,10,3500,1.7495800000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,archive_round,30919.0,10,3500,1.082165,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,close_submissions,30614.0,10,3500,1.07149,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,publish_global_model,242584.2,10,3500,8.490447,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,register_node,47872.8,10,3500,1.675548,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,start_aggregation,30757.0,10,3500,1.076495,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,submit_model,483602.6,10,3500,16.926091,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,archive_round,30919.0,10,3500,1.082165,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,close_submissions,30614.0,10,3500,1.07149,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,publish_global_model,347470.8,10,3500,12.161478,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,register_node,47872.24,10,3500,1.6755284,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,start_aggregation,30757.0,10,3500,1.076495,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,submit_model,469920.28,10,3500,16.447209800000003,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,archive_round,30919.0,10,3500,1.082165,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,close_submissions,30614.0,10,3500,1.07149,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,publish_global_model,478739.8,10,3500,16.755893,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,register_node,47872.56,10,3500,1.6755396,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,start_aggregation,30757.0,10,3500,1.076495,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,submit_model,468294.32,10,3500,16.3903012,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,archive_round,30919.0,10,3500,1.082165,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,close_submissions,30614.0,10,3500,1.07149,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,publish_global_model,741196.8,10,3500,25.941888,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,register_node,47872.2,10,3500,1.6755270000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,start_aggregation,30757.0,10,3500,1.076495,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,submit_model,467481.4,10,3500,16.361849,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,authorize_signer,47790.0,30,2000,2.8674,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_ledger,2540175.0,30,2000,152.4105,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_mock_verifier,189952.0,30,2000,11.39712,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_signed_verifier_v2,828703.0,30,2000,49.72218,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,grant_verifier_role,48891.0,30,2000,2.93346,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,revoke_signer,25878.0,30,2000,1.55268,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,set_verifier_contract,49988.0,30,2000,2.99928,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,archive_round,30919.0,30,2000,1.85514,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,close_submissions,30614.0,30,2000,1.8368400000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,publish_global_model,242584.2,30,2000,14.555052,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,register_node,47872.8,30,2000,2.8723680000000003,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,start_aggregation,30757.0,30,2000,1.8454200000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,submit_model,483602.6,30,2000,29.016156,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,archive_round,30919.0,30,2000,1.85514,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,close_submissions,30614.0,30,2000,1.8368400000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,publish_global_model,347470.8,30,2000,20.848248,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,register_node,47872.24,30,2000,2.8723344,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,start_aggregation,30757.0,30,2000,1.8454200000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,submit_model,469920.28,30,2000,28.1952168,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,archive_round,30919.0,30,2000,1.85514,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,close_submissions,30614.0,30,2000,1.8368400000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
