run_id,payload_bytes,n,upload_ms_mean,upload_ms_median,upload_ms_p95,cold_retrieval_ms_mean,cold_retrieval_ms_median,cold_retrieval_ms_p95,warm_retrieval_ms_mean,warm_retrieval_ms_median,warm_retrieval_ms_p95,pin_ms_mean,pin_ms_median,pin_ms_p95,evidence_type,source_file
infrastructure-analysis-v2,1024,30,55.42632222835285,55.50247902283445,63.16409621213097,22.201727873956163,22.22891701967455,25.361479018465612,0.981097099914526,0.9814374789129944,1.6165661712875583,19.768994495583076,19.01445849216543,23.17636060761288,derived_from_30_repeat_native_kubo_measurements,outputs/revision_audit/infrastructure-analysis-v2/ipfs_sequential.csv
infrastructure-analysis-v2,10240,30,56.82607933219211,53.8548750046175,68.08545597305054,22.060944401891906,22.11222902406007,26.46342311054468,1.5207986017533888,1.3615619973279536,2.6045126520330086,20.720361029574025,20.15537500847131,24.326295673381537,derived_from_30_repeat_native_kubo_measurements,outputs/revision_audit/infrastructure-analysis-v2/ipfs_sequential.csv
infrastructure-analysis-v2,102400,30,56.406883406452835,54.89333349396475,68.39612516923808,24.33067769355451,23.062791500706226,34.802297843270914,1.5760888655980427,1.6866454971022904,2.31711670930963,20.536376466043293,19.483375508571044,27.642389372340396,derived_from_30_repeat_native_kubo_measurements,outputs/revision_audit/infrastructure-analysis-v2/ipfs_sequential.csv
infrastructure-analysis-v2,1048576,30,81.5253846696578,81.43983350601047,96.15799740713553,62.76910126325674,62.42562449187972,74.98397096642293,5.739041703054681,6.518228998174891,7.5906232435954735,20.64753196318634,20.666791475377977,24.106793748796917,derived_from_30_repeat_native_kubo_measurements,outputs/revision_audit/infrastructure-analysis-v2/ipfs_sequential.csv
infrastructure-analysis-v2,10485760,30,67.44023766174602,67.06441697315313,75.12833716173189,77.21616796528299,77.55252052447759,85.9329708124278,20.988283401432756,19.82647951808758,25.651606236351657,17.04146106882642,17.045625019818544,17.679429112467915,derived_from_30_repeat_native_kubo_measurements,outputs/revision_audit/infrastructure-analysis-v2/ipfs_sequential.csv
