run_id,scenario_id,seed,client_count,partition,policy_profile,attack_type,method,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,runtime_ms,evidence_type,source_file
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6003,10,joint_dirichlet_0.3,submitted,none,B0,0.7733067729083666,0.5186484133407726,0.0264176447459872,0.0255459254871473,0.0255459254871473,0.1787616200212263,79.8016669577919,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6003,10,joint_dirichlet_0.3,submitted,none,B3,0.7632802124833997,0.4699821042982667,0.010336973820479,0.0105229426082068,0.0105229426082068,0.1882051931457965,79.1584579856135,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6004,10,iid,submitted,none,B0,0.7742363877822045,0.5231621534758539,0.0283757926002519,0.0276822736227837,0.0276822736227837,0.1779860877183561,79.5149999903515,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6004,10,iid,submitted,none,B3,0.7742363877822045,0.5231621534758539,0.0283757926002519,0.0276822736227837,0.0276822736227837,0.1779860877183561,84.47904197964817,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6004,10,joint_dirichlet_1.0,submitted,none,B0,0.7736387782204516,0.5204348116593598,0.0268975231610088,0.0238642653504324,0.0238642653504324,0.178873049381902,81.87341596931219,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6004,10,joint_dirichlet_1.0,submitted,none,B3,0.7609561752988048,0.4596290816513056,0.0073076397754956,0.0065684136929633,0.0065684136929633,0.1904461168231835,82.31825003167614,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6004,10,joint_dirichlet_0.3,submitted,none,B0,0.7729083665338645,0.5174064506742304,0.0269297183228242,0.0302955871844245,0.0302955871844245,0.1784466490362884,83.56104203267023,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6004,10,joint_dirichlet_0.3,submitted,none,B3,0.7610889774236388,0.4604130552885353,0.007399752039082,0.0054094162685766,0.0054094162685766,0.1905511071514962,83.74991698656231,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6005,10,iid,submitted,none,B0,0.7743691899070385,0.5228598001156984,0.0271802989841313,0.0228189399257761,0.0228189399257761,0.1783931709668804,87.5590419746004,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6005,10,iid,submitted,none,B3,0.7743691899070385,0.5228598001156984,0.0271802989841313,0.0228189399257761,0.0228189399257761,0.1783931709668804,84.57037498010322,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6005,10,joint_dirichlet_1.0,submitted,none,B0,0.7744355909694555,0.5232917734373447,0.0274759528719799,0.0234552746378347,0.0234552746378347,0.1782946196709309,82.2444999939762,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6005,10,joint_dirichlet_1.0,submitted,none,B3,0.7727755644090305,0.5155313107438741,0.0259570834280549,0.0274320809801611,0.0274320809801611,0.1792479374686109,83.21887505007908,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6005,10,joint_dirichlet_0.3,submitted,none,B0,0.7737715803452855,0.520323835834245,0.027107503817634,0.0277730969793522,0.0277730969793522,0.1780717609495795,85.46766696963459,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6005,10,joint_dirichlet_0.3,submitted,none,B3,0.7687915006640106,0.4961745176732437,0.0184265849312079,0.0182503537255569,0.0182503537255569,0.1830463647841015,83.34154199110344,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6006,10,iid,submitted,none,B0,0.7745019920318725,0.5239169198732331,0.0279687093517276,0.026523276198397,0.026523276198397,0.1775918825345579,79.41341702826321,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6006,10,iid,submitted,none,B3,0.7745019920318725,0.5239169198732331,0.0279687093517276,0.026523276198397,0.026523276198397,0.1775918825345579,79.61725001223385,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6006,10,joint_dirichlet_1.0,submitted,none,B0,0.7741035856573705,0.5219081346868806,0.0276923725609682,0.0278867689790826,0.0278867689790826,0.1778810973900435,79.9041249556467,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6006,10,joint_dirichlet_1.0,submitted,none,B3,0.7679946879150067,0.4929260483377574,0.0185573313889729,0.0246816755595489,0.0246816755595489,0.1827185157344374,86.07112499885261,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6006,10,joint_dirichlet_0.3,submitted,none,B0,0.7733731739707835,0.5186906832303952,0.0266211863702494,0.0255459254871473,0.0255459254871473,0.1789651616454884,79.53804201679304,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6006,10,joint_dirichlet_0.3,submitted,none,B3,0.7661354581673306,0.4842227229554189,0.016532827400574,0.024113315560897,0.024113315560897,0.1845716732603896,79.45641700644046,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6007,10,iid,submitted,none,B0,0.7739707835325366,0.5216270695103296,0.0273902796407565,0.0254551021305788,0.0254551021305788,0.1783802929021543,83.28541700029746,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6007,10,iid,submitted,none,B3,0.7739707835325366,0.5216270695103296,0.0273902796407565,0.0254551021305788,0.0254551021305788,0.1783802929021543,83.78475002245978,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6007,10,joint_dirichlet_1.0,submitted,none,B0,0.7735723771580345,0.5198031704103018,0.0270089525216845,0.0271367622672937,0.0271367622672937,0.1783674148374281,80.33212495502084,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
