run_id,suite,partition,method,metric,n,mean,std,median,ci95_low,ci95_high,minimum,maximum,client_count,evidence_type,source_file
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B0,demographic_parity_gap,10,0.0299332962383553,0.0067468797199831,0.0271996160812205,0.0267979347997222,0.0344682941444662,0.0260620737563675,0.0466374701013762,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B0,equal_opportunity_gap,10,0.030600388084204,0.0094651799980291,0.026704922911534,0.0266072449620169,0.0366823527362106,0.025977764842907,0.0563407555246591,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B0,equalized_odds_gap,10,0.030600388084204,0.0094651799980291,0.026704922911534,0.0266049600977007,0.03682000867106,0.025977764842907,0.0563407555246591,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B0,subgroup_accuracy_gap,10,0.1766076573815352,0.004435562423847,0.1785677369455087,0.1737111439249906,0.178731426826786,0.1665070983511644,0.1793400497321975,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B0,runtime_ms,10,87.75807470083237,4.6587416768948575,87.391145498259,85.0733770323859,90.57142493547872,80.90995799284428,94.55595799954608,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B1,accuracy,10,0.7752058432934926,0.0038763916823678,0.7736387782204515,0.7732934926958831,0.7777689243027888,0.7725099601593626,0.7835989375830014,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B1,macro_f1,10,0.5272404660049566,0.0174540919003153,0.5202385772742579,0.5186277108330855,0.5385126812506148,0.5147647595305769,0.5660584369446567,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B1,demographic_parity_gap,10,0.0299332962383553,0.0067468797199831,0.0271996160812205,0.0267880635725463,0.0341305263772553,0.0260620737563675,0.0466374701013762,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B1,equal_opportunity_gap,10,0.030600388084204,0.0094651799980291,0.026704922911534,0.0266186121619899,0.0367548414846819,0.025977764842907,0.0563407555246591,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B1,equalized_odds_gap,10,0.030600388084204,0.0094651799980291,0.026704922911534,0.026586795426387,0.0370231945144977,0.025977764842907,0.0563407555246591,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
