scenario_id,seed,client_count,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
heterogeneity_entropy,6007,10,joint_dirichlet_0.3,B0,5,10,0,1.0,0.7728176795580111,0.5248161659548665,0.027400596656264847,0.041535281886695835,0.041535281886695835,0.1749466761860704
heterogeneity_entropy,6008,10,iid,B0,1,10,0,1.0,0.7666298342541437,0.5004712614166946,0.019303532607969024,0.030302273451012468,0.030302273451012468,0.18108103169658418
heterogeneity_entropy,6008,10,iid,B0,2,10,0,1.0,0.7683977900552487,0.5069760672031273,0.02091216032529978,0.03161351957190937,0.03161351957190937,0.17947240397925335
heterogeneity_entropy,6008,10,iid,B0,3,10,0,1.0,0.7703867403314917,0.5148601754891591,0.023502142311521597,0.03501027142794702,0.03501027142794702,0.17753665817229236
heterogeneity_entropy,6008,10,iid,B0,4,10,0,1.0,0.7719337016574586,0.5210461538461538,0.02644620511819481,0.04335229436851011,0.04335229436851011,0.17524683154487986
heterogeneity_entropy,6008,10,iid,B0,5,10,0,1.0,0.7732596685082873,0.5288823105361344,0.030671777552568412,0.047791799092118156,0.047791799092118156,0.17429244000680966
heterogeneity_entropy,6008,10,joint_dirichlet_1.0,B0,1,10,0,1.0,0.7659668508287293,0.49801167799376267,0.018322178339077955,0.027174014848301314,0.027174014848301314,0.1820623859654753
heterogeneity_entropy,6008,10,joint_dirichlet_1.0,B0,2,10,0,1.0,0.7679558011049724,0.5053571859875721,0.02025792414603906,0.029528013836768584,0.029528013836768584,0.1801266401585141
heterogeneity_entropy,6008,10,joint_dirichlet_1.0,B0,3,10,0,1.0,0.7688397790055249,0.5092610180007267,0.021212315684109105,0.02771100135495433,0.02771100135495433,0.17982648479970476
heterogeneity_entropy,6008,10,joint_dirichlet_1.0,B0,4,10,0,1.0,0.7710497237569061,0.5185426649314114,0.025791968938934096,0.04022403576579896,0.04022403576579896,0.17655530390340124
heterogeneity_entropy,6008,10,joint_dirichlet_1.0,B0,5,10,0,1.0,0.7737016574585636,0.5285526027689396,0.029363305194046986,0.04674904622454777,0.04674904622454777,0.17363820382754902
heterogeneity_entropy,6008,10,joint_dirichlet_0.3,B0,1,9,1,0.9,0.7683977900552487,0.5076505101447542,0.021566396504560492,0.03265627243947975,0.03265627243947975,0.17947240397925335
heterogeneity_entropy,6008,10,joint_dirichlet_0.3,B0,2,9,1,0.9,0.7703867403314917,0.5161710261931776,0.024810614670043023,0.037095777163087804,0.037095777163087804,0.17753665817229236
heterogeneity_entropy,6008,10,joint_dirichlet_0.3,B0,3,9,1,0.9,0.7723756906077348,0.5245266026383915,0.02805483283552556,0.041535281886695835,0.041535281886695835,0.17560091236533115
heterogeneity_entropy,6008,10,joint_dirichlet_0.3,B0,4,9,1,0.9,0.7737016574585636,0.532272548145564,0.033288722269611264,0.05300556342997008,0.05300556342997008,0.17363820382754902
heterogeneity_entropy,6008,10,joint_dirichlet_0.3,B0,5,9,1,0.9,0.7743646408839779,0.5375804438022652,0.0355246234353817,0.054316809550867,0.054316809550867,0.1726568495586579
heterogeneity_entropy,6009,10,iid,B0,1,10,0,1.0,0.7661878453038674,0.49883277851056257,0.01864929642870831,0.0282167677158717,0.0282167677158717,0.18173526787584493
heterogeneity_entropy,6009,10,iid,B0,2,10,0,1.0,0.7679558011049724,0.5053571859875721,0.02025792414603906,0.029528013836768584,0.029528013836768584,0.1801266401585141
heterogeneity_entropy,6009,10,iid,B0,3,10,0,1.0,0.7699447513812154,0.5132663534352591,0.022847906132260884,0.03292476569280625,0.03292476569280625,0.178190894351553
heterogeneity_entropy,6009,10,iid,B0,4,10,0,1.0,0.7714917127071823,0.5194721192462156,0.025791968938934096,0.04126678863336934,0.04126678863336934,0.1759010677241405
heterogeneity_entropy,6009,10,iid,B0,5,10,0,1.0,0.7737016574585636,0.5285526027689396,0.029363305194046986,0.04674904622454777,0.04674904622454777,0.17363820382754902
heterogeneity_entropy,6009,10,joint_dirichlet_1.0,B0,1,10,0,1.0,0.7650828729281768,0.49471480982507005,0.01701370598055653,0.023003003378019762,0.023003003378019762,0.1833708583239967
heterogeneity_entropy,6009,10,joint_dirichlet_1.0,B0,2,10,0,1.0,0.7670718232044199,0.5021048073373655,0.019957768787229737,0.03238777918615324,0.03238777918615324,0.18042679551732355
heterogeneity_entropy,6009,10,joint_dirichlet_1.0,B0,3,10,0,1.0,0.7688397790055249,0.5085901084078368,0.020558079504848392,0.026668248487383944,0.026668248487383944,0.17982648479970476
