run_id,suite,partition,method,metric,client_count,policy_profile,attack_type,n,mean,ci95_low,ci95_high,evidence_type,source_file
expanded-analysis-6df6bfb,scaling,,B6,equalized_odds_gap,20.0,,,5,0.0320776671078358,0.0192455263784728,0.0493961389220352,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,subgroup_accuracy_gap,20.0,,,5,0.1753011275668394,0.1635988863161956,0.1846003981648877,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,runtime_ms,20.0,,,5,88.98807460209355,70.01128301490098,120.4222579835914,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B0,accuracy,50.0,,,5,0.7721646746347941,0.7714475431606905,0.7731474103585657,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B0,macro_f1,50.0,,,5,0.5130369857431327,0.5096599401861763,0.517356846693448,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B0,demographic_parity_gap,50.0,,,5,0.0252972370673789,0.0247042483231084,0.0260984171795308,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B0,equal_opportunity_gap,50.0,,,5,0.0291955392593954,0.0254140888161031,0.0326679618039231,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B0,equalized_odds_gap,50.0,,,5,0.0291955392593954,0.0254140888161031,0.0326679618039231,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B0,subgroup_accuracy_gap,50.0,,,5,0.1791879120466692,0.1789231655141634,0.179524667421471,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B0,runtime_ms,50.0,,,5,130.6465002009645,124.28011659067124,136.7654666188173,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B5,accuracy,50.0,,,5,0.7541965471447544,0.7540637450199204,0.7543160690571049,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B5,macro_f1,50.0,,,5,0.4299384474705724,0.4298952884540993,0.4299772899318698,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B5,demographic_parity_gap,50.0,,,5,0.0001247005875025,0.0,0.0002901094998574,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B5,equal_opportunity_gap,50.0,,,5,0.0,0.0,0.0,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B5,equalized_odds_gap,50.0,,,5,0.0001153479659268,0.0,0.000276609614131,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B5,subgroup_accuracy_gap,50.0,,,5,0.196249337867883,0.1960839289555281,0.1963740384553856,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B5,runtime_ms,50.0,,,5,220.09674997534603,207.87730818847191,235.7378583634272,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,accuracy,50.0,,,5,0.7749003984063745,0.7668260292164675,0.7890172642762284,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,macro_f1,50.0,,,5,0.526519332902497,0.4887433839888001,0.5914364767530003,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,demographic_parity_gap,50.0,,,5,0.0361608434979944,0.0186619285551848,0.0677719790602667,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,equal_opportunity_gap,50.0,,,5,0.0499357096303032,0.0282632003751746,0.0885854462140083,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,equalized_odds_gap,50.0,,,5,0.0499357096303032,0.0282632003751746,0.0885854462140083,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,subgroup_accuracy_gap,50.0,,,5,0.1736775526365319,0.1565923364963692,0.1832446468623026,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,scaling,,B6,runtime_ms,50.0,,,5,132.07980840234086,123.04309159517288,141.11652520950884,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B0,accuracy,,,,10,0.7744023904382471,0.7742695883134132,0.7745285524568393,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B0,macro_f1,,,,10,0.5232109916885747,0.5226801022147078,0.5237486876124997,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B0,demographic_parity_gap,,,,10,0.0277681906625966,0.0275704441674612,0.0279665810609683,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B0,equal_opportunity_gap,,,,10,0.0261073737712427,0.0252506067742799,0.026784607554561,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B0,equalized_odds_gap,,,,10,0.0261073737712427,0.02523015723865,0.026773240354588,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B0,subgroup_accuracy_gap,,,,10,0.1778605466465669,0.1776529450218365,0.1780694360777699,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B0,runtime_ms,,,,10,84.6041084965691,82.63981106414576,86.460871402669,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B3,accuracy,,,,10,0.7744023904382471,0.7742762284196547,0.7745285524568393,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B3,macro_f1,,,,10,0.5232109916885747,0.5226992582801111,0.5237522893977216,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B3,demographic_parity_gap,,,,10,0.0277681906625966,0.0275730197804064,0.0279738766751989,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B3,equal_opportunity_gap,,,,10,0.0261073737712427,0.0252187900386769,0.026784607554561,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B3,equalized_odds_gap,,,,10,0.0261073737712427,0.0252528916385961,0.0267936898902179,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B3,subgroup_accuracy_gap,,,,10,0.1778605466465669,0.1776529450218365,0.1780687921745335,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,iid,B3,runtime_ms,,,,10,83.14037089585327,81.77357177861268,84.46116046790848,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B0,accuracy,,,,10,0.7735524568393094,0.773074369189907,0.7743227091633467,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B0,macro_f1,,,,10,0.5196214762875733,0.5175108491203146,0.5231038100890801,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B0,demographic_parity_gap,,,,10,0.0271724297243305,0.0264489452634307,0.0284111531181635,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B0,equal_opportunity_gap,,,,10,0.0279707948643104,0.0264754082909728,0.0295504343812672,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B0,equalized_odds_gap,,,,10,0.0279707948643104,0.0264731234266566,0.0295616316444567,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B0,subgroup_accuracy_gap,,,,10,0.1783667709341918,0.1776616767308474,0.1788556639945216,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B0,runtime_ms,,,,10,83.32286688964814,81.8884278301266,84.66416373921675,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B3,accuracy,,,,10,0.7643691899070386,0.761042496679947,0.7679948539176628,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B3,macro_f1,,,,10,0.4758016534484198,0.46007807410271,0.4923883380398197,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B3,demographic_parity_gap,,,,10,0.0132294272765554,0.0081643550373321,0.0190082883184458,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B3,equal_opportunity_gap,,,,10,0.0159636615179152,0.0096386429962339,0.0231050049381629,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B3,equalized_odds_gap,,,,10,0.0159636615179152,0.009720553953929,0.0233545121214907,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B3,subgroup_accuracy_gap,,,,10,0.1867399983523298,0.1831330701661356,0.1899999770321118,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_0.3,B3,runtime_ms,,,,10,83.76446669572033,81.69569506469998,85.8434326366114,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B0,accuracy,,,,10,0.7738114209827358,0.773585657370518,0.7740373505976097,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B0,macro_f1,,,,10,0.5208375738935953,0.519958653590986,0.5217350018294553,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B0,demographic_parity_gap,,,,10,0.0271786180155579,0.0269151051294394,0.0274249962554318,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B0,equal_opportunity_gap,,,,10,0.0260323159784559,0.0248006027472065,0.0272187303465967,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B0,equalized_odds_gap,,,,10,0.0260323159784559,0.024791407596374,0.0272117629384725,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B0,subgroup_accuracy_gap,,,,10,0.1783751416762638,0.1781675400515335,0.1785992340440025,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B0,runtime_ms,,,,10,83.8416330923792,81.91615231524338,85.93783688906115,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B3,accuracy,,,,10,0.7649269588313412,0.7625564409030544,0.7675896414342629,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B3,macro_f1,,,,10,0.478102591854426,0.4667708208776538,0.4908048070723531,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B3,demographic_parity_gap,,,,10,0.0133978049639563,0.0094510872847745,0.0178868157422345,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B3,equal_opportunity_gap,,,,10,0.0148728672933668,0.009813722152502,0.0206432350022933,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B3,equalized_odds_gap,,,,10,0.0148728672933668,0.0098046955104129,0.0206252988174113,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B3,subgroup_accuracy_gap,,,,10,0.1864559347227346,0.1838554741834819,0.1888243633767817,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,heterogeneity,joint_dirichlet_1.0,B3,runtime_ms,,,,10,83.14681660849601,82.06067949198768,84.29285577643896,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,accuracy,,lenient,,10,0.7651859229747675,0.761925464807437,0.7683467795484729,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,macro_f1,,lenient,,10,0.479574793770846,0.4644608506359123,0.4949697927114511,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,demographic_parity_gap,,lenient,,10,0.0144733018962789,0.0091599246219991,0.0201185018654437,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equal_opportunity_gap,,lenient,,10,0.017765905368917,0.0104428595419646,0.0259773635636114,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equalized_odds_gap,,lenient,,10,0.017765905368917,0.0103181616438684,0.0258794571276627,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,subgroup_accuracy_gap,,lenient,,10,0.1859507475004468,0.1826334381137077,0.1891215982376388,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,runtime_ms,,lenient,,10,71.92225419275928,69.28228371427394,74.93678937331424,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,accuracy,,moderate,,10,0.7465537848605578,0.7117528220451527,0.7666467463479416,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,macro_f1,,moderate,,10,0.4821305573032853,0.4543362491690342,0.5153334584640398,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,demographic_parity_gap,,moderate,,10,0.0312571873692823,0.0062087394177963,0.0741139013874429,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equal_opportunity_gap,,moderate,,10,0.0118886631316007,0.0075978064731348,0.0167373665567836,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equalized_odds_gap,,moderate,,10,0.0254664068091332,0.0076886840952308,0.0557421077304658,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,subgroup_accuracy_gap,,moderate,,10,0.1711903951461651,0.1375193076692224,0.1908356332480418,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,runtime_ms,,moderate,,10,71.70650019834284,69.76322849710414,73.45915439655073,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,accuracy,,strict,,10,0.5006772908366534,0.347609561752988,0.6538645418326693,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,macro_f1,,strict,,10,0.3165007580205921,0.244406496121305,0.3887092911230393,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,demographic_parity_gap,,strict,,10,0.0007937581745371,0.000197102591899,0.0015048118928967,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equal_opportunity_gap,,strict,,10,0.0017658573867663,0.0005727012408526,0.00315448367493,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equalized_odds_gap,,strict,,10,0.0017658573867663,0.0005727012408526,0.0031635088889789,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,subgroup_accuracy_gap,,strict,,10,0.1955802802808484,0.1948692265624887,0.1961572256042966,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,runtime_ms,,strict,,10,71.12791249819566,69.28237878411892,72.86908098016283,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,accuracy,,submitted,,10,0.7599933598937583,0.7588512616201859,0.7611885790172643,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,macro_f1,,submitted,,10,0.4551151721585905,0.4498433207961688,0.4605046396004042,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,demographic_parity_gap,,submitted,,10,0.0062698823929794,0.0048721359118855,0.0078806216839609,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equal_opportunity_gap,,submitted,,10,0.006813750998914,0.0047798190501704,0.0093795393827781,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,equalized_odds_gap,,submitted,,10,0.006813750998914,0.0048071260348292,0.0093933042622429,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,subgroup_accuracy_gap,,submitted,,10,0.1910896690219015,0.1899837613019811,0.1920610483053599,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,threshold,,B3,runtime_ms,,submitted,,10,71.10422920086421,69.14575374852575,73.08372641746246,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,accuracy,,,label_flip,5,0.7730677290836654,0.7508764940239043,0.7939442231075697,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,macro_f1,,,label_flip,5,0.5932672606494289,0.5036686953192804,0.6698363481490487,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,demographic_parity_gap,,,label_flip,5,0.1324006191019291,0.027785271148756,0.3015925251539997,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,equal_opportunity_gap,,,label_flip,5,0.1130588563911367,0.0319227533071982,0.2311898830777807,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,equalized_odds_gap,,,label_flip,5,0.1204535464252535,0.0311187095543314,0.253373953180131,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,subgroup_accuracy_gap,,,label_flip,5,0.1739808250430456,0.1524215967071149,0.1975045319454336,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,runtime_ms,,,label_flip,5,81.32241680868901,79.71089201746508,82.93394159991294,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,accuracy,,,label_flip,5,0.7670517928286853,0.759003984063745,0.7759760956175298,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,macro_f1,,,label_flip,5,0.5282245532935538,0.4509603760124949,0.6315429628490317,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,demographic_parity_gap,,,label_flip,5,0.0360214916044545,0.0057891634936712,0.0749362189773287,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,equal_opportunity_gap,,,label_flip,5,0.0356638758953097,0.0075954602030901,0.0658631560488069,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,equalized_odds_gap,,,label_flip,5,0.0356638758953097,0.0075954602030901,0.0654630763070422,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,subgroup_accuracy_gap,,,label_flip,5,0.1606755335284928,0.1093449235380954,0.1915309674028298,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,runtime_ms,,,label_flip,5,79.4233335996978,76.93665859987959,81.910008599516,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,accuracy,,,none,5,0.7751792828685259,0.7727224435590969,0.7776361221779549,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,macro_f1,,,none,5,0.527004502093376,0.5162136317543097,0.5380235385914853,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,demographic_parity_gap,,,none,5,0.0300014416612334,0.0262621451233125,0.0338328504627407,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,equal_opportunity_gap,,,none,5,0.0325002527631149,0.0274593851087394,0.0375411204174903,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,equalized_odds_gap,,,none,5,0.0325002527631149,0.0274593851087394,0.0375411204174903,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,subgroup_accuracy_gap,,,none,5,0.1763449849797032,0.1735431593996904,0.1790851041692011,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,runtime_ms,,,none,5,82.86353340372443,78.78615839290433,87.44971681735478,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,accuracy,,,none,5,0.7687782204515272,0.7587118193891103,0.7819654714475431,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,macro_f1,,,none,5,0.5221285284038968,0.4498838696087928,0.6337768075261827,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,demographic_parity_gap,,,none,5,0.0372552663712347,0.0059177275005916,0.0874930327563603,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,equal_opportunity_gap,,,none,5,0.0157253501697368,0.0055540481797913,0.0303177503682914,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,equalized_odds_gap,,,none,5,0.0251811887424109,0.010995224062363,0.040026035891375,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,subgroup_accuracy_gap,,,none,5,0.1662092900954784,0.1219862204306243,0.1914812444326691,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B6,runtime_ms,,,none,5,80.54880860145204,78.61605040961877,82.50152539112605,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,accuracy,,,random_weights,5,0.6439442231075697,0.5110756972111553,0.7301593625498007,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,macro_f1,,,random_weights,5,0.5390674631097035,0.4465641481450643,0.6221940297025773,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,demographic_parity_gap,,,random_weights,5,0.0670463141544513,0.0230649669680647,0.1351944691078997,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,equal_opportunity_gap,,,random_weights,5,0.0780876371132795,0.0212777989445068,0.1372169552926311,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,equalized_odds_gap,,,random_weights,5,0.0918425995963394,0.0487877239106267,0.1426791519269117,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,subgroup_accuracy_gap,,,random_weights,5,0.1064378829657124,0.0838096107713256,0.1323528619422717,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
expanded-analysis-6df6bfb,adversarial,,B0,runtime_ms,,,random_weights,5,80.98736699903384,78.36831720196642,83.45876699313521,derived,outputs/revision_audit/expanded-analysis-6df6bfb/confidence_intervals.csv
