run_id,mode,concurrency,n,mean_tps,std_tps,median_tps,p95_tps,mean_elapsed_ms,median_latency_ms,p95_latency_ms,failure_rate,mean_total_gas,evidence_type,source_file
gas-throughput-30rep-7dff9b5,concurrent,1,30,856.4574172904332,118.5807295905696,871.301473364274,947.8174157107916,1.2198236333333625,1.1477084999999079,1.3803376500001825,0.0,484527.4,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
gas-throughput-30rep-7dff9b5,concurrent,5,30,921.1985374703503,83.10570490834236,927.1104850280585,1008.607882833014,5.479155566666683,5.393125000000055,6.399210450000189,0.0,2354227.8,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
gas-throughput-30rep-7dff9b5,concurrent,10,30,892.9166517127945,76.4635771052901,918.4645516174176,973.4850363555144,11.287722300000011,10.887812499999882,13.710871350000025,0.0,5003975.0,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
gas-throughput-30rep-7dff9b5,concurrent,20,30,835.1710846078589,50.45025577121378,851.6257356799467,896.2580892414891,24.035567999999966,23.48449999999957,26.646981250000177,0.0,10597314.6,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
gas-throughput-30rep-7dff9b5,sequential,1,30,819.6086455915166,116.12941598926572,849.9052004255451,948.2864991450223,1.256766733333336,1.175707999999986,1.5610188999999417,0.0,484525.4,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
gas-throughput-30rep-7dff9b5,sequential,5,30,829.2696714993328,115.77328341444024,861.2113837128095,953.839876001161,6.18075833333334,1.1585415000000125,3.19611875000002,0.0,2354220.6,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
gas-throughput-30rep-7dff9b5,sequential,10,30,852.2899289626872,76.36720821020401,868.9610949499473,942.9975802156475,11.834165333333354,1.1159999999998718,4.095151750000081,0.0,5003975.4,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
gas-throughput-30rep-7dff9b5,sequential,20,30,840.693635850025,50.378950036960205,856.7845268942007,894.1242976191184,23.876119533333327,1.1256869999999708,1.5541520499999364,0.0,10597292.6,measured_hardhat,outputs/major_revision/gas-throughput-30rep-7dff9b5/blockchain/transaction_throughput.csv
