run_id,evidence_type,batch_size,operation,mean_gas_measured,gas_price_gwei_assumption,eth_usd_assumption,modeled_cost_usd,source_file
gas-v2-30rep-4a08a15,modeled,20,submit_model,467514.4,10,2000,9.350288,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,authorize_signer,47790.0,10,3500,1.67265,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_ledger,2595352.0,10,3500,90.83732,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_mock_verifier,189952.0,10,3500,6.64832,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_signed_verifier_v2,828703.0,10,3500,29.004605,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_v2_groth16_verifier,1001364.0,10,3500,35.047740000000005,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,grant_verifier_role,48891.0,10,3500,1.7111850000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,revoke_signer,25878.0,10,3500,0.90573,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,set_verifier_contract,50010.0,10,3500,1.7503500000000003,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,verify_v2_groth16,348811.0,10,3500,12.208385000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,archive_round,30941.0,10,3500,1.0829350000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,close_submissions,30636.0,10,3500,1.0722600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,publish_global_model,242606.2,10,3500,8.491217,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,register_node,47894.8,10,3500,1.6763180000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,start_aggregation,30779.0,10,3500,1.077265,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,submit_model,483635.6,10,3500,16.927246,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,archive_round,30941.0,10,3500,1.0829350000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,close_submissions,30636.0,10,3500,1.0722600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,publish_global_model,347492.8,10,3500,12.162248000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,register_node,47894.24,10,3500,1.6762984,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,start_aggregation,30779.0,10,3500,1.077265,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,submit_model,469953.28,10,3500,16.448364800000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,archive_round,30941.0,10,3500,1.0829350000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,close_submissions,30636.0,10,3500,1.0722600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,publish_global_model,478761.8,10,3500,16.756663000000003,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,register_node,47894.56,10,3500,1.6763096000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,start_aggregation,30779.0,10,3500,1.077265,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,submit_model,468327.32,10,3500,16.391456200000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,archive_round,30941.0,10,3500,1.0829350000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,close_submissions,30636.0,10,3500,1.0722600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,create_round,47576.0,10,3500,1.6651600000000002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,publish_global_model,741218.8,10,3500,25.942658,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,register_node,47894.2,10,3500,1.676297,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,start_aggregation,30779.0,10,3500,1.077265,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,submit_model,467514.4,10,3500,16.363004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,authorize_signer,47790.0,30,2000,2.8674,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_ledger,2595352.0,30,2000,155.72112,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_mock_verifier,189952.0,30,2000,11.39712,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_signed_verifier_v2,828703.0,30,2000,49.72218,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
