run_id,scenario_id,seed,partition,method,round,client_id,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms,evidence_type,source_file,client_count,policy_profile,attack_type,malicious_client
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,2,2051,513,True,True,0.7680311890838206,0.4987642967986666,0.019690404640436,0.0278526504941599,0.0278526504941599,0.1617164022643091,,1.205792010296136,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,3,2051,513,True,True,0.7719298245614035,0.5506367495451789,0.0232668566001899,0.0960960960960961,0.0960960960960961,0.198005698005698,,1.2045000039506704,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,4,2051,513,True,True,0.7602339181286549,0.4819160378675293,0.0043329373121811,0.0034431874077717,0.0165574237674551,0.1642148298273813,,1.2116669968236238,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,5,2051,513,True,True,0.7699805068226121,0.5060223266745006,0.0317919075144508,0.0925925925925925,0.0925925925925925,0.1723547125402375,,1.2076249986421317,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,6,2051,513,True,True,0.7602339181286549,0.542273291114448,0.048925270845592,0.0964487489911218,0.0964487489911218,0.1779273822297602,,1.2262919917702677,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,7,2050,513,True,True,0.7933723196881092,0.5616091583360207,0.0402547506143781,0.0921198668146503,0.0921198668146503,0.1643072237028833,,1.2152080016676337,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,8,2050,513,True,True,0.7641325536062378,0.4839506172839506,0.0260115606936416,0.0660377358490566,0.0660377358490566,0.1721470354089509,,1.2007089972030371,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B0,5,9,2050,513,True,True,0.7699805068226121,0.5341531736748137,0.0191745036572622,0.0097810898928737,0.0097810898928737,0.1782654127481713,,1.2015000102110207,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,1,0,2051,513,True,True,0.7680311890838206,0.4924803591470258,0.0149957734573119,0.0086646279306829,0.0086646279306829,0.2046322907861368,,1.3190419995225966,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,1,1,2051,513,True,True,0.7758284600389863,0.4761820199778024,0.0084628430999273,0.0196078431372549,0.0196078431372549,0.1903187843965249,,1.2185420200694352,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
