run_id,scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap,evidence_type,source_file,client_count,policy_profile,aggregation_status,attack_type
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B0,2,9,1,0.9,0.3911602209944751,0.3888866802235687,0.2169528281453474,0.1602280319444531,0.2483555584213653,0.105648224158785,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B0,3,9,1,0.9,0.4121546961325967,0.4066714646265478,0.2264483888765588,0.1338907170018669,0.2625387525471717,0.1340627086269151,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B0,4,9,1,0.9,0.43646408839779,0.4251434806002272,0.2245487419323498,0.1291514988791968,0.2596400510276981,0.149503885752893,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B0,5,9,1,0.9,0.4594475138121547,0.4412321280508171,0.2214790016035026,0.1095764675029502,0.2574799468620237,0.1658994544169409,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B1,1,9,1,0.9,0.3717127071823204,0.3713275630390165,0.1899348348677578,0.1506372031744643,0.2175070287649962,0.0678856940652578,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B1,2,9,1,0.9,0.3911602209944751,0.3888866802235687,0.2169528281453474,0.1602280319444531,0.2483555584213653,0.105648224158785,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B1,3,9,1,0.9,0.4121546961325967,0.4066714646265478,0.2264483888765588,0.1338907170018669,0.2625387525471717,0.1340627086269151,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B1,4,9,1,0.9,0.43646408839779,0.4251434806002272,0.2245487419323498,0.1291514988791968,0.2596400510276981,0.149503885752893,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4004,joint_dirichlet_0.3,B1,5,9,1,0.9,0.4594475138121547,0.4412321280508171,0.2214790016035026,0.1095764675029502,0.2574799468620237,0.1658994544169409,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B0,1,10,0,1.0,0.5966850828729282,0.5230471087522187,0.0563494334261207,0.1502625614256367,0.1502625614256367,0.0494743827317302,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B0,2,10,0,1.0,0.611049723756906,0.5300084083879926,0.0586016013633782,0.1455545634487021,0.1455545634487021,0.059469533896832,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B0,3,10,0,1.0,0.6249723756906077,0.5345990133451203,0.0532491650466745,0.1535968729902031,0.1535968729902031,0.0610440682437858,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B0,4,10,0,1.0,0.6402209944751381,0.5420598510561585,0.0605429179824925,0.1509743807484093,0.1509743807484093,0.0747723320489269,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B0,5,10,0,1.0,0.6521546961325967,0.547142777937158,0.0592812404460571,0.1423638645545197,0.1423638645545197,0.0813075632019779,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B1,1,10,0,1.0,0.5966850828729282,0.5230471087522187,0.0563494334261207,0.1502625614256367,0.1502625614256367,0.0494743827317302,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B1,2,10,0,1.0,0.611049723756906,0.5300084083879926,0.0586016013633782,0.1455545634487021,0.1455545634487021,0.059469533896832,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B1,3,10,0,1.0,0.6249723756906077,0.5345990133451203,0.0532491650466745,0.1535968729902031,0.1535968729902031,0.0610440682437858,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B1,4,10,0,1.0,0.6402209944751381,0.5420598510561585,0.0605429179824925,0.1509743807484093,0.1509743807484093,0.0747723320489269,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
adult-mlp-5seed-ee23a65,adult_mlp,4005,joint_dirichlet_0.3,B1,5,10,0,1.0,0.6521546961325967,0.547142777937158,0.0592812404460571,0.1423638645545197,0.1423638645545197,0.0813075632019779,measured,outputs/major_revision/adult-mlp-5seed-ee23a65/metrics/fairness_metrics_global.csv,,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,1,3,0,1.0,0.7666298342541437,0.5032125257313954,0.0209121603252997,0.0415040617409602,0.0415040617409602,0.1780560806974479,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,2,3,0,1.0,0.7697237569060773,0.5157543019869988,0.0247836519392219,0.0511573308024201,0.0511573308024201,0.1734764274426229,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,3,3,0,1.0,0.7717127071823204,0.5234593305303599,0.0283819509251559,0.061584859478124,0.061584859478124,0.1705323646359496,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,1,4,1,0.8,0.7681767955801105,0.5101908797768314,0.0235021423115215,0.0438580607294274,0.0438580607294274,0.1767745710697474,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,2,4,1,0.8,0.7712707182320442,0.5212606916784434,0.0280817955663465,0.0584566008754128,0.0584566008754128,0.1721949178149224,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,3,4,1,0.8,0.7728176795580111,0.528587365326601,0.0293093797324049,0.0618533527314505,0.0618533527314505,0.1688967741877979,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7641988950276243,0.4928134544528219,0.0180220229802686,0.0349790512822113,0.0349790512822113,0.1816543796833818,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7666298342541437,0.5032125257313954,0.0209121603252997,0.0415040617409602,0.0415040617409602,0.1780560806974479,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,3,10,0,1.0,0.769281767955801,0.5141706150609681,0.0251377327596733,0.0490718250672794,0.0490718250672794,0.1751389806215956,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,1,19,1,0.95,0.7653038674033149,0.4976330299474713,0.019303532607969,0.0342047916679675,0.0342047916679675,0.1810271062349421,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,2,19,1,0.95,0.7686187845303868,0.5111247389192969,0.0235021423115215,0.0449008135969978,0.0449008135969978,0.1761203348904867,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5001,joint_dirichlet_0.3,B0,3,19,1,0.95,0.7701657458563536,0.517980771673248,0.0260921242977434,0.0542855894051313,0.0542855894051313,0.1728221912633621,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,1,3,0,1.0,0.765524861878453,0.4991432483536545,0.0192765698771479,0.0362902974031082,0.0362902974031082,0.1796916711455997,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,2,3,0,1.0,0.7681767955801105,0.5095258451043101,0.0228479061322608,0.042815307861857,0.042815307861857,0.1767745710697474,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,3,3,0,1.0,0.7699447513812154,0.5171935281624681,0.025765006208113,0.0532428365375609,0.0532428365375609,0.1731493093529925,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,1,5,0,1.0,0.7668508287292818,0.5047005398531971,0.0208851975944787,0.0365587906564347,0.0365587906564347,0.1787372796075296,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,2,5,0,1.0,0.7695027624309392,0.5156155689838372,0.0251107700288523,0.0511573308024201,0.0511573308024201,0.1738035455322533,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,3,5,0,1.0,0.7719337016574586,0.524237422825356,0.0287090690147862,0.0626276123456944,0.0626276123456944,0.1702052465463193,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7644198895027624,0.4950432343027029,0.0176409794289962,0.0310765330652563,0.0310765330652563,0.1813272615937514,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7675138121546962,0.5071185814524259,0.0228748688630819,0.0467178260788121,0.0467178260788121,0.1767476083389264,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7695027624309392,0.5156155689838372,0.0251107700288523,0.0511573308024201,0.0511573308024201,0.1738035455322533,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,1,20,0,1.0,0.7646408839779005,0.4951675515234723,0.0183221783390779,0.0310765330652563,0.0310765330652563,0.1820084605038331,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,2,20,0,1.0,0.7670718232044199,0.5048317153555066,0.0205580795048483,0.0365587906564347,0.0365587906564347,0.1784101615178992,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5002,joint_dirichlet_0.3,B0,3,20,0,1.0,0.7697237569060773,0.5157543019869988,0.025791968938934,0.0511573308024201,0.0511573308024201,0.1744847444423349,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,1,3,0,1.0,0.7666298342541437,0.5038921170924241,0.0215663965045604,0.0425468146085305,0.0425468146085305,0.1780560806974479,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,2,3,0,1.0,0.7695027624309392,0.5156155689838372,0.0251107700288523,0.0511573308024201,0.0511573308024201,0.1738035455322533,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,3,3,0,1.0,0.7721546961325967,0.5250143836307511,0.0290361871044166,0.0636703652132648,0.0636703652132648,0.169878128456689,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,1,5,0,1.0,0.763756906077348,0.4918627767666979,0.0180220229802686,0.033936298414641,0.033936298414641,0.1823086158626425,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,2,5,0,1.0,0.7666298342541437,0.5032125257313954,0.0209121603252997,0.0415040617409602,0.0415040617409602,0.1780560806974479,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,3,5,0,1.0,0.7688397790055249,0.5125822497823012,0.0244834965804126,0.0469863193321386,0.0469863193321386,0.1757932168008563,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7661878453038674,0.5015884788331916,0.020257924146039,0.0394185560058194,0.0394185560058194,0.1787103168767085,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7686187845303868,0.5111247389192969,0.0235021423115215,0.0449008135969978,0.0449008135969978,0.1761203348904867,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7712707182320442,0.5212606916784434,0.0280817955663465,0.0584566008754128,0.0584566008754128,0.1721949178149224,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,1,20,0,1.0,0.7653038674033149,0.4976330299474713,0.019303532607969,0.0342047916679675,0.0342047916679675,0.1810271062349421,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,2,20,0,1.0,0.7675138121546962,0.5064460716412662,0.0212123156841091,0.0386442963915755,0.0386442963915755,0.1777559253386385,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5003,joint_dirichlet_0.3,B0,3,20,0,1.0,0.769281767955801,0.5141706150609681,0.0251377327596733,0.0490718250672794,0.0490718250672794,0.1751389806215956,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,1,3,0,1.0,0.7670718232044199,0.5048317153555066,0.0215663965045604,0.0435895674761009,0.0435895674761009,0.1774018445181872,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,2,3,0,1.0,0.7690607734806629,0.5133770186447262,0.024810614670043,0.048029072199709,0.048029072199709,0.1754660987112259,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,3,3,0,1.0,0.7712707182320442,0.52253669612674,0.0283819509251559,0.0605421066105536,0.0605421066105536,0.1711866008152104,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,1,5,0,1.0,0.7668508287292818,0.5040227262030906,0.020230961415218,0.0355160377888643,0.0355160377888643,0.1787372796075296,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,2,5,0,1.0,0.7690607734806629,0.5127189010089651,0.0241563784907823,0.0469863193321386,0.0469863193321386,0.1754660987112259,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,3,5,0,1.0,0.7710497237569061,0.5211182372852545,0.0274005966562648,0.0584566008754128,0.0584566008754128,0.1715137189048408,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7648618784530387,0.4959906203546678,0.0186492964287083,0.0321192859328267,0.0321192859328267,0.1816813424142027,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7675138121546962,0.5064460716412662,0.0212123156841091,0.0386442963915755,0.0386442963915755,0.1777559253386385,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7695027624309392,0.5149630418913376,0.0254648508493037,0.0501145779348498,0.0501145779348498,0.1748118625319653,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,1,19,1,0.95,0.7659668508287293,0.5014595804061357,0.0205850422356694,0.0394185560058194,0.0394185560058194,0.1790374349663389,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,2,19,1,0.95,0.7695027624309392,0.5156155689838372,0.0251107700288523,0.0511573308024201,0.0511573308024201,0.1738035455322533,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5004,joint_dirichlet_0.3,B0,3,19,1,0.95,0.7717127071823204,0.5240929760335266,0.0290361871044166,0.0626276123456944,0.0626276123456944,0.1705323646359496,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,1,3,0,1.0,0.7657458563535912,0.4999595505692945,0.0196036879667783,0.0373330502706786,0.0373330502706786,0.1793645530559693,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,2,3,0,1.0,0.7683977900552487,0.5103258849283384,0.0231750242218912,0.0438580607294274,0.0438580607294274,0.1764474529801171,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,3,3,0,1.0,0.7706077348066298,0.5189077317277224,0.0271004412974555,0.0553283422727017,0.0553283422727017,0.1731762720838134,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,3.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,1,5,0,1.0,0.7653038674033149,0.4976330299474713,0.019303532607969,0.0342047916679675,0.0342047916679675,0.1810271062349421,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,2,5,0,1.0,0.7670718232044199,0.5055077561881127,0.0212123156841091,0.0376015435240051,0.0376015435240051,0.1784101615178992,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,3,5,0,1.0,0.7697237569060773,0.5164051282051282,0.0254378881184827,0.0522000836699905,0.0522000836699905,0.1734764274426229,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,5.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7648618784530387,0.4966869527910635,0.019303532607969,0.0401928156200633,0.0401928156200633,0.1796647084147786,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7681767955801105,0.5088585955397803,0.0221936699530001,0.0417725549942867,0.0417725549942867,0.1767745710697474,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,3,10,0,1.0,0.769281767955801,0.5141706150609681,0.0251377327596733,0.0490718250672794,0.0490718250672794,0.1751389806215956,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,1,20,0,1.0,0.7657458563535912,0.4992704893525687,0.0199577687872297,0.0362902974031082,0.0362902974031082,0.1803728700556813,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,2,20,0,1.0,0.7679558011049724,0.508724616533778,0.0225207880426305,0.0417725549942867,0.0417725549942867,0.1771016891593777,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
client-scaling-5seed-2d2b220,client_scaling,5005,joint_dirichlet_0.3,B0,3,20,0,1.0,0.7701657458563536,0.517980771673248,0.0260921242977434,0.0542855894051313,0.0542855894051313,0.1728221912633621,measured,outputs/major_revision/client-scaling-5seed-2d2b220/metrics/fairness_metrics_global.csv,20.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,iid,B0,1,10,0,1.0,0.7657458563535912,0.4971893339774006,0.0179950602494475,0.0261312619807309,0.0261312619807309,0.1823895040551056,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,iid,B0,2,10,0,1.0,0.7679558011049724,0.5053571859875721,0.020257924146039,0.0295280138367685,0.0295280138367685,0.1801266401585141,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,iid,B0,3,10,0,1.0,0.7690607734806629,0.5100644716767557,0.0215394337737394,0.0287537542225247,0.0287537542225247,0.1794993667100745,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,iid,B0,4,10,0,1.0,0.7714917127071823,0.5194721192462156,0.025791968938934,0.0412667886333693,0.0412667886333693,0.1759010677241405,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,iid,B0,5,10,0,1.0,0.7739226519337017,0.5293254760736192,0.0296904232836773,0.0477917990921181,0.0477917990921181,0.1733110857379186,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,joint_dirichlet_1.0,B0,1,10,0,1.0,0.7657458563535912,0.4971893339774006,0.0179950602494475,0.0261312619807309,0.0261312619807309,0.1823895040551056,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,joint_dirichlet_1.0,B0,2,10,0,1.0,0.7681767955801105,0.5061672330935187,0.0205850422356694,0.0305707667043389,0.0305707667043389,0.1797995220688837,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,joint_dirichlet_1.0,B0,3,10,0,1.0,0.7695027624309392,0.5116677932773984,0.0221936699530001,0.0308392599576654,0.0308392599576654,0.1788451305308137,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
heterogeneity-10seed-2d2b220,heterogeneity_entropy,6001,joint_dirichlet_1.0,B0,4,10,0,1.0,0.7710497237569061,0.5185426649314114,0.025791968938934,0.0402240357657989,0.0402240357657989,0.1765553039034012,measured,outputs/major_revision/heterogeneity-10seed-2d2b220/metrics/fairness_metrics_global.csv,10.0,,,
