scenario_id,seed,client_count,partition,method,round,client_id,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms
client_scaling,5003,10,joint_dirichlet_0.3,B0,3,3,2359,590,True,True,0.9,0.5053360048883773,0.029850746268656716,0.03508771929824561,0.03508771929824561,0.8132473388316543,,1.3216669904068112
client_scaling,5003,10,joint_dirichlet_0.3,B0,3,4,2321,581,True,False,0.9982788296041308,0.49956933677863913,,,,,"comparison_groups,subgroup_accuracy_gap",1.2952499964740127
client_scaling,5003,10,joint_dirichlet_0.3,B0,3,5,1315,329,True,False,0.8662613981762918,0.46416938110749184,,,,,"comparison_groups,subgroup_accuracy_gap",0.9770419856067747
client_scaling,5003,10,joint_dirichlet_0.3,B0,3,6,1787,447,True,True,0.8948545861297539,0.5447177375663669,0.04426403394255875,0.18617021276595747,0.18617021276595747,0.6796671018276762,,1.1338329932186753
client_scaling,5003,10,joint_dirichlet_0.3,B0,3,7,89,23,True,False,0.6086956521739131,0.5964912280701754,,,,,"comparison_groups,subgroup_accuracy_gap",0.6090000097174197
client_scaling,5003,10,joint_dirichlet_0.3,B0,3,8,2673,669,True,True,0.7324364723467862,0.511342074014225,0.014280451866404711,0.03675511091779035,0.03675511091779035,0.23156925343811396,,1.4497920055873692
client_scaling,5003,10,joint_dirichlet_0.3,B0,3,9,6834,1709,True,False,0.6922176711527209,0.6418304247350386,0.3088948794446317,0.3542483660130719,0.3542483660130719,0.5584147674504615,,2.636416000314057
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,0,1560,390,True,True,1.0,1.0,0.0,,,0.0,"equal_opportunity_gap,equalized_odds_gap",1.3385830097831786
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,1,974,244,True,True,0.8811475409836066,0.4684095860566449,0.0,0.0,0.0,0.13329625509825727,,0.9544999920763075
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,2,2412,604,True,False,0.8973509933774835,0.8904106381982488,0.7650844181683816,0.3117154811715481,0.4635854341736695,0.15692115286225916,,1.5311250172089785
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,3,942,236,True,True,0.75,0.7321019721019721,0.21771978021978022,0.2795698924731183,0.2795698924731183,0.08104395604395598,,0.9025420004036278
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,4,412,103,True,True,0.7669902912621359,0.4340659340659341,0.0,0.0,0.0,0.1508295625942685,,0.7622920093126595
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,5,3447,862,True,True,0.6995359628770301,0.5367351215858135,0.013379894342325782,0.0005402865867981665,0.16083916083916083,0.2309758624659427,,1.6707500035408884
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,6,235,59,True,True,0.9152542372881356,0.4778761061946903,0.0,0.0,0.0,0.09885057471264369,,0.6713329930789769
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,7,3301,826,True,True,0.9927360774818402,0.49817739975698666,0.0,0.0,0.0,0.023530731808965033,,1.5664170205127448
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,8,76,19,True,False,0.7894736842105263,0.7285714285714285,,,,,"comparison_groups,subgroup_accuracy_gap",0.6025410257279873
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,9,88,22,True,False,0.8181818181818182,0.8035714285714286,,,,,"comparison_groups,subgroup_accuracy_gap",0.6045829795766622
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,10,480,121,True,False,1.0,1.0,,,,,"comparison_groups,subgroup_accuracy_gap",0.9110420069191605
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,11,873,219,True,False,0.7397260273972602,0.4851309548360487,,,,,"comparison_groups,subgroup_accuracy_gap",0.8623329922556877
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,12,49,13,True,False,0.9230769230769231,0.48,,,,,"comparison_groups,subgroup_accuracy_gap",0.5841660022269934
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,13,1114,279,True,False,0.974910394265233,0.49364791288566245,,,,,"comparison_groups,subgroup_accuracy_gap",0.9375000081490725
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,14,218,55,True,False,1.0,1.0,,,,,"comparison_groups,subgroup_accuracy_gap",0.6352500058710575
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,15,183,46,True,True,0.8260869565217391,0.551219512195122,0.02941176470588236,0.0,,0.23529411764705888,"equalized_odds_gap,false_positive_rate_gap",0.6381249986588955
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,16,680,171,True,False,0.9181286549707602,0.47865853658536583,,,,,"comparison_groups,subgroup_accuracy_gap",0.8870839956216514
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,17,2863,716,True,True,0.9972067039106145,0.4993006993006993,0.0,,,0.0060975609756097615,"equal_opportunity_gap,equalized_odds_gap",1.4677080034743994
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,18,138,35,True,False,0.7714285714285715,0.7348484848484849,0.2973856209150326,0.0,0.5714285714285714,0.47058823529411764,,0.6202919757924974
client_scaling,5003,20,joint_dirichlet_0.3,B0,1,19,457,115,True,True,0.7739130434782608,0.7536255767963085,0.1838487972508591,,,0.07044673539518909,"equal_opportunity_gap,equalized_odds_gap",0.749625003663823
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,0,1560,390,True,True,1.0,1.0,0.0,,,0.0,"equal_opportunity_gap,equalized_odds_gap",1.1152919905725867
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,1,974,244,True,True,0.8811475409836066,0.4684095860566449,0.0,0.0,0.0,0.13329625509825727,,0.908499991055578
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,2,2412,604,True,False,0.7400662251655629,0.6757518250671044,0.3493377295207777,0.3723849372384937,0.3723849372384937,0.5927462907168438,,1.3479999906849116
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,3,942,236,True,True,0.6991525423728814,0.6283629427551178,0.13736263736263737,0.3333333333333333,0.3333333333333333,0.17925824175824168,,0.8754580048844218
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,4,412,103,True,True,0.7669902912621359,0.4340659340659341,0.0,0.0,0.0,0.1508295625942685,,0.7274579838849604
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,5,3447,862,True,True,0.759860788863109,0.7398629292209185,0.025199227394246404,0.13828987549917782,0.23776223776223776,0.05806055489466211,,1.7719579918775707
