run_id,suite,partition,method,metric,n,mean,std,median,ci95_low,ci95_high,minimum,maximum,client_count,policy_profile,attack_type,evidence_type,source_file,error
expanded-analysis-6df6bfb,adversarial,,B0,accuracy,5,0.7730677290836654,0.0283945337709063,0.7863213811420983,0.7508764940239043,0.7939442231075697,0.7330013280212483,0.801062416998672,,,label_flip,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.020876494023904346
expanded-analysis-6df6bfb,adversarial,,B6,accuracy,5,0.7670517928286853,0.0107704283550082,0.7618193891102257,0.759003984063745,0.7759760956175298,0.7566401062416999,0.7815405046480743,,,label_flip,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.008924302788844485
expanded-analysis-6df6bfb,adversarial,,B0,accuracy,5,0.7751792828685259,0.0032480234263774,0.7733067729083666,0.7727224435590969,0.7776361221779549,0.7724435590969455,0.7788844621513944,,,none,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.002456839309428971
expanded-analysis-6df6bfb,adversarial,,B6,accuracy,5,0.7687782204515272,0.0149833669972973,0.7611553784860557,0.7587118193891103,0.7819654714475431,0.7572377158034529,0.7930278884462152,,,none,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.01318725099601592
expanded-analysis-6df6bfb,adversarial,,B0,accuracy,5,0.6439442231075697,0.1487693864712003,0.7158698539176627,0.5110756972111553,0.7301593625498007,0.3855245683930943,0.7479415670650731,,,random_weights,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.08621513944223103
expanded-analysis-6df6bfb,adversarial,,B6,accuracy,5,0.7724568393094289,0.0199338931173343,0.7606241699867198,0.7592961487383798,0.7902390438247011,0.7580345285524568,0.8047144754316069,,,random_weights,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.017782204515272237
expanded-analysis-6df6bfb,adversarial,,B0,accuracy,5,0.7714342629482072,0.0259672474250434,0.7829349269588314,0.7503851261620186,0.7906905710491368,0.7346613545816733,0.7958831341301461,,,sign_flip,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.019256308100929598
expanded-analysis-6df6bfb,adversarial,,B6,accuracy,5,0.767636122177955,0.0103127712146046,0.7627490039840638,0.7598804780876494,0.7760690571049137,0.7580345285524568,0.7814741035856574,,,sign_flip,derived,outputs/revision_audit/expanded-analysis-6df6bfb/descriptive_statistics.csv,0.008432934926958735
