scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
adult_core,2005,iid,B1,1,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2005,iid,B1,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2005,iid,B1,3,10,0,1.0,0.7679558011049724,0.5053571859875721,0.024291192144887466,0.06468189793509957,0.06468189793509957,0.1740767381602415
adult_core,2005,iid,B1,4,10,0,1.0,0.7706077348066298,0.5169627379629165,0.029171000758521786,0.07329241412898915,0.07329241412898915,0.1711596380843894
adult_core,2005,iid,B1,5,10,0,1.0,0.7701657458563536,0.5186260815058309,0.03178794547556464,0.0764206727317003,0.0764206727317003,0.17181387426365002
adult_core,2005,iid,B3,1,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2005,iid,B3,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2005,iid,B3,3,10,0,1.0,0.7679558011049724,0.5053571859875721,0.024291192144887466,0.06468189793509957,0.06468189793509957,0.1740767381602415
adult_core,2005,iid,B3,4,10,0,1.0,0.7706077348066298,0.5169627379629165,0.029171000758521786,0.07329241412898915,0.07329241412898915,0.1711596380843894
adult_core,2005,iid,B3,5,10,0,1.0,0.7701657458563536,0.5186260815058309,0.03178794547556464,0.0764206727317003,0.0764206727317003,0.17181387426365002
adult_core,2005,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7641988950276243,0.48925631199934416,0.018784110082813464,0.050857617403358035,0.050857617403358035,0.17963774568395752
adult_core,2005,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2005,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2005,joint_dirichlet_0.3,B0,4,10,0,1.0,0.7679558011049724,0.5053571859875721,0.024291192144887466,0.06468189793509957,0.06468189793509957,0.1740767381602415
adult_core,2005,joint_dirichlet_0.3,B0,5,10,0,1.0,0.7703867403314917,0.5148601754891591,0.02753541031037,0.070164155526278,0.070164155526278,0.17148675617401976
adult_core,2005,joint_dirichlet_0.3,B1,1,10,0,1.0,0.7641988950276243,0.48925631199934416,0.018784110082813464,0.050857617403358035,0.050857617403358035,0.17963774568395752
adult_core,2005,joint_dirichlet_0.3,B1,2,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2005,joint_dirichlet_0.3,B1,3,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2005,joint_dirichlet_0.3,B1,4,10,0,1.0,0.7679558011049724,0.5053571859875721,0.024291192144887466,0.06468189793509957,0.06468189793509957,0.1740767381602415
adult_core,2005,joint_dirichlet_0.3,B1,5,10,0,1.0,0.7703867403314917,0.5148601754891591,0.02753541031037,0.070164155526278,0.070164155526278,0.17148675617401976
adult_core,2005,joint_dirichlet_0.3,B3,1,5,5,0.5,0.7646408839779005,0.48877644643393425,0.018483954724004138,0.04981486453578765,0.04981486453578765,0.17999182650440892
adult_core,2005,joint_dirichlet_0.3,B3,2,4,6,0.4,0.7597790055248619,0.4676597918919846,0.011341282213778356,0.023746042846528006,0.023746042846528006,0.18920505847570102
adult_core,2005,joint_dirichlet_0.3,B3,3,3,7,0.3,0.7580110497237569,0.45902334162997377,0.007415865138214078,0.013318514170824153,0.013318514170824153,0.19182200319274378
adult_core,2005,joint_dirichlet_0.3,B3,4,3,7,0.3,0.7573480662983425,0.4555400141844842,0.0067885916897743965,0.009147502700542608,0.009147502700542608,0.19381167446134706
adult_core,2005,joint_dirichlet_0.3,B3,5,3,7,0.3,0.7569060773480663,0.4537413586327632,0.007142672510225782,0.014092773785068027,0.014092773785068027,0.19345759364089565
adult_core,2006,iid,B0,1,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2006,iid,B0,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2006,iid,B0,3,10,0,1.0,0.7688397790055249,0.5085901084078368,0.025599664503408892,0.06885290940538111,0.06885290940538111,0.1727682658017201
adult_core,2006,iid,B0,4,10,0,1.0,0.7706077348066298,0.5176132106166071,0.0298252369377825,0.07433516699655954,0.07433516699655954,0.1711596380843894
adult_core,2006,iid,B0,5,10,0,1.0,0.7701657458563536,0.5192692729504486,0.03244218165482535,0.07746342559927069,0.07746342559927069,0.17181387426365002
adult_core,2006,iid,B1,1,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2006,iid,B1,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2006,iid,B1,3,10,0,1.0,0.7688397790055249,0.5085901084078368,0.025599664503408892,0.06885290940538111,0.06885290940538111,0.1727682658017201
adult_core,2006,iid,B1,4,10,0,1.0,0.7706077348066298,0.5176132106166071,0.0298252369377825,0.07433516699655954,0.07433516699655954,0.1711596380843894
adult_core,2006,iid,B1,5,10,0,1.0,0.7701657458563536,0.5192692729504486,0.03244218165482535,0.07746342559927069,0.07746342559927069,0.17181387426365002
adult_core,2006,iid,B3,1,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2006,iid,B3,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2006,iid,B3,3,10,0,1.0,0.7688397790055249,0.5085901084078368,0.025599664503408892,0.06885290940538111,0.06885290940538111,0.1727682658017201
adult_core,2006,iid,B3,4,10,0,1.0,0.7706077348066298,0.5176132106166071,0.0298252369377825,0.07433516699655954,0.07433516699655954,0.1711596380843894
adult_core,2006,iid,B3,5,10,0,1.0,0.7701657458563536,0.5192692729504486,0.03244218165482535,0.07746342559927069,0.07746342559927069,0.17181387426365002
adult_core,2006,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2006,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7657458563535912,0.4964909201456539,0.020365775069323185,0.05321161639182532,0.05321161639182532,0.177347919056545
adult_core,2006,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7664088397790055,0.4996526386231329,0.022001365517474968,0.05738262786210686,0.05738262786210686,0.176366564787654
adult_core,2006,joint_dirichlet_0.3,B0,4,10,0,1.0,0.7683977900552487,0.5083227025475731,0.026253900682669605,0.06885290940538111,0.06885290940538111,0.17342250198098075
adult_core,2006,joint_dirichlet_0.3,B0,5,10,0,1.0,0.7701657458563536,0.517980771673248,0.031133709296303925,0.07537791986412992,0.07537791986412992,0.17181387426365002
adult_core,2006,joint_dirichlet_0.3,B1,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2006,joint_dirichlet_0.3,B1,2,10,0,1.0,0.7657458563535912,0.4964909201456539,0.020365775069323185,0.05321161639182532,0.05321161639182532,0.177347919056545
adult_core,2006,joint_dirichlet_0.3,B1,3,10,0,1.0,0.7664088397790055,0.4996526386231329,0.022001365517474968,0.05738262786210686,0.05738262786210686,0.176366564787654
adult_core,2006,joint_dirichlet_0.3,B1,4,10,0,1.0,0.7683977900552487,0.5083227025475731,0.026253900682669605,0.06885290940538111,0.06885290940538111,0.17342250198098075
adult_core,2006,joint_dirichlet_0.3,B1,5,10,0,1.0,0.7701657458563536,0.517980771673248,0.031133709296303925,0.07537791986412992,0.07537791986412992,0.17181387426365002
adult_core,2006,joint_dirichlet_0.3,B3,1,3,7,0.3,0.754475138121547,0.44290992334030976,0.0038984543447432483,0.008610516193889592,0.008610516193889592,0.1960475756271175
adult_core,2006,joint_dirichlet_0.3,B3,2,3,7,0.3,0.754475138121547,0.44290992334030976,0.0038984543447432483,0.008610516193889592,0.008610516193889592,0.1960475756271175
adult_core,2006,joint_dirichlet_0.3,B3,3,3,7,0.3,0.754475138121547,0.44290992334030976,0.0038984543447432483,0.008610516193889592,0.008610516193889592,0.1960475756271175
adult_core,2006,joint_dirichlet_0.3,B3,4,3,7,0.3,0.7546961325966851,0.44382841379896837,0.004225572434373605,0.00965326906145998,0.00965326906145998,0.19572045753748712
adult_core,2006,joint_dirichlet_0.3,B3,5,3,7,0.3,0.7549171270718232,0.4447454059389661,0.0035443735242918608,0.0036652451093641715,0.0036652451093641715,0.1964016564475688
adult_core,2007,iid,B0,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2007,iid,B0,2,10,0,1.0,0.7659668508287293,0.4973151010499477,0.02069289315895354,0.0542543692593957,0.0542543692593957,0.17702080096691475
adult_core,2007,iid,B0,3,10,0,1.0,0.7675138121546962,0.5037334407536771,0.023636955965626753,0.0625963921999588,0.0625963921999588,0.17473097433950224
adult_core,2007,iid,B0,4,10,0,1.0,0.7701657458563536,0.5153781450990375,0.028516764579261073,0.07120690839384838,0.07120690839384838,0.17181387426365002
adult_core,2007,iid,B0,5,10,0,1.0,0.7706077348066298,0.5189077317277224,0.031133709296303925,0.0764206727317003,0.0764206727317003,0.1711596380843894
adult_core,2007,iid,B1,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2007,iid,B1,2,10,0,1.0,0.7659668508287293,0.4973151010499477,0.02069289315895354,0.0542543692593957,0.0542543692593957,0.17702080096691475
adult_core,2007,iid,B1,3,10,0,1.0,0.7675138121546962,0.5037334407536771,0.023636955965626753,0.0625963921999588,0.0625963921999588,0.17473097433950224
adult_core,2007,iid,B1,4,10,0,1.0,0.7701657458563536,0.5153781450990375,0.028516764579261073,0.07120690839384838,0.07120690839384838,0.17181387426365002
adult_core,2007,iid,B1,5,10,0,1.0,0.7706077348066298,0.5189077317277224,0.031133709296303925,0.0764206727317003,0.0764206727317003,0.1711596380843894
adult_core,2007,iid,B3,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2007,iid,B3,2,10,0,1.0,0.7659668508287293,0.4973151010499477,0.02069289315895354,0.0542543692593957,0.0542543692593957,0.17702080096691475
