scenario_id,seed,client_count,partition,policy_profile,method,round,aggregation_status,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
threshold_sensitivity,7007,10,joint_dirichlet_0.3,submitted,B3,1,updated,8,2,0.8,0.7668508287292818,0.5087203393973074,0.025818931669755123,0.035784531042190905,0.035784531042190905,0.18176223060666585
threshold_sensitivity,7007,10,joint_dirichlet_0.3,submitted,B3,2,updated,7,3,0.7,0.7661878453038674,0.5029525188293416,0.023583030503984692,0.034473284921294006,0.034473284921294006,0.18274358487555697
threshold_sensitivity,7007,10,joint_dirichlet_0.3,submitted,B3,3,updated,7,3,0.7,0.7666298342541437,0.5059173286282568,0.02352910504234263,0.03161351957190937,0.03161351957190937,0.18208934869629623
threshold_sensitivity,7007,10,joint_dirichlet_0.3,submitted,B3,4,updated,6,4,0.6,0.7615469613259669,0.47310592616150116,0.011641437572587683,0.015941006412617933,0.015941006412617933,0.1896130647577945
threshold_sensitivity,7007,10,joint_dirichlet_0.3,submitted,B3,5,updated,6,4,0.6,0.76,0.4662115953464283,0.008697374765914473,0.00759898347205485,0.00759898347205485,0.1919028913852069
threshold_sensitivity,7007,10,joint_dirichlet_0.3,moderate,B3,1,updated,5,5,0.5,0.7670718232044199,0.5034728324103818,0.01924960714632696,0.020411731281961623,0.020411731281961623,0.18244342951674763
threshold_sensitivity,7007,10,joint_dirichlet_0.3,moderate,B3,2,updated,4,6,0.4,0.7575690607734806,0.4564371721559786,0.006107392779692652,0.003159478748446798,0.003159478748446798,0.19449287337142884
threshold_sensitivity,7007,10,joint_dirichlet_0.3,moderate,B3,3,updated,4,6,0.4,0.75646408839779,0.4519368915477899,0.00548011933125297,0.004976491230261063,0.004976491230261063,0.19512014681986845
threshold_sensitivity,7007,10,joint_dirichlet_0.3,moderate,B3,4,updated,4,6,0.4,0.75646408839779,0.4511227297743533,0.004825883151992256,0.003933738362690679,0.003933738362690679,0.19512014681986845
threshold_sensitivity,7007,10,joint_dirichlet_0.3,moderate,B3,5,updated,4,6,0.4,0.756243093922652,0.45021611546455714,0.0044987650623618996,0.0028909854951202907,0.0028909854951202907,0.19544726490949882
threshold_sensitivity,7007,10,joint_dirichlet_0.3,strict,B3,1,updated,1,9,0.1,0.7522651933701657,0.43449865612570665,0.002289826627412496,0.006256517205422315,0.006256517205422315,0.19831043952370897
threshold_sensitivity,7007,10,joint_dirichlet_0.3,strict,B3,2,updated,1,9,0.1,0.7522651933701657,0.43449865612570665,0.002289826627412496,0.006256517205422315,0.006256517205422315,0.19831043952370897
threshold_sensitivity,7007,10,joint_dirichlet_0.3,strict,B3,3,updated,1,9,0.1,0.7522651933701657,0.43449865612570665,0.002289826627412496,0.006256517205422315,0.006256517205422315,0.19831043952370897
threshold_sensitivity,7007,10,joint_dirichlet_0.3,strict,B3,4,updated,1,9,0.1,0.7522651933701657,0.43449865612570665,0.002289826627412496,0.006256517205422315,0.006256517205422315,0.19831043952370897
threshold_sensitivity,7007,10,joint_dirichlet_0.3,strict,B3,5,updated,1,9,0.1,0.7522651933701657,0.43449865612570665,0.002289826627412496,0.006256517205422315,0.006256517205422315,0.19831043952370897
threshold_sensitivity,7008,10,joint_dirichlet_0.3,lenient,B3,1,updated,5,5,0.5,0.761767955801105,0.4754878937321989,0.012268711021027364,0.012038488195662896,0.012038488195662896,0.19029426366787627
threshold_sensitivity,7008,10,joint_dirichlet_0.3,lenient,B3,2,updated,4,6,0.4,0.7608839779005525,0.47125884898028303,0.010306002483245225,0.006824723857810973,0.006824723857810973,0.19160273602639766
threshold_sensitivity,7008,10,joint_dirichlet_0.3,lenient,B3,3,updated,5,5,0.5,0.758232044198895,0.4591200122372274,0.0060804300488716215,0.00074303946850824,0.00074303946850824,0.19451983610224977
threshold_sensitivity,7008,10,joint_dirichlet_0.3,lenient,B3,4,updated,5,5,0.5,0.7606629834254144,0.4696187255004778,0.009324648214354156,0.004739218122670197,0.004739218122670197,0.19192985411602803
threshold_sensitivity,7008,10,joint_dirichlet_0.3,lenient,B3,5,updated,5,5,0.5,0.761767955801105,0.47473241013934053,0.01161447484176665,0.010995735328092511,0.010995735328092511,0.19029426366787627
threshold_sensitivity,7008,10,joint_dirichlet_0.3,submitted,B3,1,updated,4,6,0.4,0.7591160220994475,0.46267712671897565,0.007388902407393047,0.003427972001773305,0.003427972001773305,0.19321136374372838
threshold_sensitivity,7008,10,joint_dirichlet_0.3,submitted,B3,2,updated,4,6,0.4,0.7604419889502763,0.46874347450497217,0.008997530124723799,0.0036964652550998123,0.0036964652550998123,0.1922569722056584
threshold_sensitivity,7008,10,joint_dirichlet_0.3,submitted,B3,3,updated,4,6,0.4,0.7575690607734806,0.4564371721559786,0.006107392779692652,0.003159478748446798,0.003159478748446798,0.19449287337142884
threshold_sensitivity,7008,10,joint_dirichlet_0.3,submitted,B3,4,updated,3,7,0.3,0.75646408839779,0.4511227297743533,0.004825883151992256,0.003933738362690679,0.003933738362690679,0.19512014681986845
threshold_sensitivity,7008,10,joint_dirichlet_0.3,submitted,B3,5,updated,3,7,0.3,0.756243093922652,0.45021611546455714,0.0044987650623618996,0.0028909854951202907,0.0028909854951202907,0.19544726490949882
threshold_sensitivity,7008,10,joint_dirichlet_0.3,moderate,B3,1,updated,3,7,0.3,0.7584530386740331,0.4615924733494629,0.006707703497311304,0.004645557685463271,0.004645557685463271,0.19520103501233155
threshold_sensitivity,7008,10,joint_dirichlet_0.3,moderate,B3,2,updated,3,7,0.3,0.7602209944751381,0.4686392586962312,0.008316331214642054,0.0033343115645663793,0.0033343115645663793,0.1935924072950007
threshold_sensitivity,7008,10,joint_dirichlet_0.3,moderate,B3,3,updated,2,8,0.2,0.75646408839779,0.4511227297743533,0.004825883151992256,0.003933738362690679,0.003933738362690679,0.19512014681986845
threshold_sensitivity,7008,10,joint_dirichlet_0.3,moderate,B3,4,updated,2,8,0.2,0.756243093922652,0.45021611546455714,0.0044987650623618996,0.0028909854951202907,0.0028909854951202907,0.19544726490949882
threshold_sensitivity,7008,10,joint_dirichlet_0.3,moderate,B3,5,updated,2,8,0.2,0.7560220994475139,0.4493080303403099,0.004171646972731543,0.0018482326275499061,0.0018482326275499061,0.1957743829991292
threshold_sensitivity,7008,10,joint_dirichlet_0.3,strict,B3,1,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7008,10,joint_dirichlet_0.3,strict,B3,2,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7008,10,joint_dirichlet_0.3,strict,B3,3,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7008,10,joint_dirichlet_0.3,strict,B3,4,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7008,10,joint_dirichlet_0.3,strict,B3,5,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7009,10,joint_dirichlet_0.3,lenient,B3,1,updated,7,3,0.7,0.7657458563535912,0.4992704893525687,0.019957768787229737,0.029259520583442084,0.029259520583442084,0.18238950405510568
threshold_sensitivity,7009,10,joint_dirichlet_0.3,lenient,B3,2,updated,6,4,0.6,0.7611049723756906,0.4705981923047243,0.010332965214066256,0.01281274780990678,0.01281274780990678,0.19026730093705513
threshold_sensitivity,7009,10,joint_dirichlet_0.3,lenient,B3,3,updated,7,3,0.7,0.7630939226519337,0.4813864477088545,0.014885655738070219,0.0193377582686556,0.0193377582686556,0.18833155513009403
threshold_sensitivity,7009,10,joint_dirichlet_0.3,lenient,B3,4,updated,7,3,0.7,0.7666298342541437,0.4983909544092552,0.021374092069035285,0.027174014848301314,0.027174014848301314,0.18511429969543258
threshold_sensitivity,7009,10,joint_dirichlet_0.3,lenient,B3,5,updated,7,3,0.7,0.7670718232044199,0.5068530912634306,0.02352910504234263,0.03265627243947975,0.03265627243947975,0.18143511251703548
threshold_sensitivity,7009,10,joint_dirichlet_0.3,submitted,B3,1,updated,7,3,0.7,0.7657458563535912,0.4992704893525687,0.019957768787229737,0.029259520583442084,0.029259520583442084,0.18238950405510568
threshold_sensitivity,7009,10,joint_dirichlet_0.3,submitted,B3,2,updated,6,4,0.6,0.7611049723756906,0.4705981923047243,0.010332965214066256,0.01281274780990678,0.01281274780990678,0.19026730093705513
threshold_sensitivity,7009,10,joint_dirichlet_0.3,submitted,B3,3,updated,6,4,0.6,0.76,0.4662115953464283,0.008697374765914473,0.00759898347205485,0.00759898347205485,0.1919028913852069
threshold_sensitivity,7009,10,joint_dirichlet_0.3,submitted,B3,4,updated,5,5,0.5,0.7575690607734806,0.4564371721559786,0.006107392779692652,0.003159478748446798,0.003159478748446798,0.19449287337142884
threshold_sensitivity,7009,10,joint_dirichlet_0.3,submitted,B3,5,updated,5,5,0.5,0.7566850828729281,0.4528398534426491,0.005807237420883325,0.006019244097831448,0.006019244097831448,0.19479302873023807
threshold_sensitivity,7009,10,joint_dirichlet_0.3,moderate,B3,1,updated,4,6,0.4,0.8121546961325967,0.7055140780540631,0.1354248836145925,0.16590385443919253,0.16590385443919253,0.11873629023129117
threshold_sensitivity,7009,10,joint_dirichlet_0.3,moderate,B3,2,updated,2,8,0.2,0.7608839779005525,0.47125884898028303,0.010306002483245225,0.006824723857810973,0.006824723857810973,0.19160273602639766
threshold_sensitivity,7009,10,joint_dirichlet_0.3,moderate,B3,3,updated,3,7,0.3,0.7641988950276243,0.4878164022018853,0.013442369725443638,0.006587450750220103,0.006587450750220103,0.18770428168165432
threshold_sensitivity,7009,10,joint_dirichlet_0.3,moderate,B3,4,updated,2,8,0.2,0.7595580110497238,0.4652285596104181,0.008697374765914473,0.006556230604484459,0.006556230604484459,0.19255712756446763
threshold_sensitivity,7009,10,joint_dirichlet_0.3,moderate,B3,5,updated,2,8,0.2,0.7577900552486188,0.4573328886426166,0.006434510869323009,0.004202231616017182,0.004202231616017182,0.19416575528179847
threshold_sensitivity,7009,10,joint_dirichlet_0.3,strict,B3,1,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7009,10,joint_dirichlet_0.3,strict,B3,2,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7009,10,joint_dirichlet_0.3,strict,B3,3,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7009,10,joint_dirichlet_0.3,strict,B3,4,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7009,10,joint_dirichlet_0.3,strict,B3,5,skipped_no_eligible_clients,0,10,0.0,0.24883977900552487,0.19925676871350204,0.0,0.0,0.0,0.19994602997186073
threshold_sensitivity,7010,10,joint_dirichlet_0.3,lenient,B3,1,updated,6,4,0.6,0.7606629834254144,0.4688477266477852,0.009678729034805543,0.010727242074766004,0.010727242074766004,0.19092153711631588
threshold_sensitivity,7010,10,joint_dirichlet_0.3,lenient,B3,2,updated,6,4,0.6,0.7615469613259669,0.47310592616150116,0.011641437572587683,0.015941006412617933,0.015941006412617933,0.1896130647577945
threshold_sensitivity,7010,10,joint_dirichlet_0.3,lenient,B3,3,updated,6,4,0.6,0.7615469613259669,0.47310592616150116,0.011641437572587683,0.015941006412617933,0.015941006412617933,0.1896130647577945
threshold_sensitivity,7010,10,joint_dirichlet_0.3,lenient,B3,4,updated,6,4,0.6,0.7619889502762431,0.4755973907623017,0.011941592931397007,0.012038488195662896,0.012038488195662896,0.1899671455782459
threshold_sensitivity,7010,10,joint_dirichlet_0.3,lenient,B3,5,updated,6,4,0.6,0.7615469613259669,0.4738660691608075,0.012295673751848394,0.016983759280188318,0.016983759280188318,0.1896130647577945
threshold_sensitivity,7010,10,joint_dirichlet_0.3,submitted,B3,1,updated,6,4,0.6,0.7606629834254144,0.4688477266477852,0.009678729034805543,0.010727242074766004,0.010727242074766004,0.19092153711631588
threshold_sensitivity,7010,10,joint_dirichlet_0.3,submitted,B3,2,updated,6,4,0.6,0.7615469613259669,0.47310592616150116,0.011641437572587683,0.015941006412617933,0.015941006412617933,0.1896130647577945
threshold_sensitivity,7010,10,joint_dirichlet_0.3,submitted,B3,3,updated,6,4,0.6,0.7615469613259669,0.47310592616150116,0.011641437572587683,0.015941006412617933,0.015941006412617933,0.1896130647577945
threshold_sensitivity,7010,10,joint_dirichlet_0.3,submitted,B3,4,updated,5,5,0.5,0.7591160220994475,0.46267712671897565,0.007388902407393047,0.003427972001773305,0.003427972001773305,0.19321136374372838
threshold_sensitivity,7010,10,joint_dirichlet_0.3,submitted,B3,5,updated,5,5,0.5,0.7580110497237569,0.4582271674166209,0.006761628958953365,0.005244984483587567,0.005244984483587567,0.1938386371921681
threshold_sensitivity,7010,10,joint_dirichlet_0.3,moderate,B3,1,updated,5,5,0.5,0.7664088397790055,0.4975668428834422,0.01903033997998073,0.02613126198073093,0.02613126198073093,0.18342478378563876
threshold_sensitivity,7010,10,joint_dirichlet_0.3,moderate,B3,2,updated,5,5,0.5,0.7668508287292818,0.5019756145269609,0.020284886876860093,0.025357002366487046,0.025357002366487046,0.182770547606378
threshold_sensitivity,7010,10,joint_dirichlet_0.3,moderate,B3,3,updated,5,5,0.5,0.7664088397790055,0.5051129985562897,0.02320198695271227,0.03057076670433897,0.03057076670433897,0.1824164667859266
threshold_sensitivity,7010,10,joint_dirichlet_0.3,moderate,B3,4,updated,5,5,0.5,0.7679558011049724,0.5120364847277818,0.025791968938934096,0.03292476569280625,0.03292476569280625,0.18113495715822625
threshold_sensitivity,7010,10,joint_dirichlet_0.3,moderate,B3,5,updated,4,6,0.4,0.7641988950276243,0.48636660201801246,0.016167165365770612,0.018563498654411724,0.018563498654411724,0.18770428168165432
threshold_sensitivity,7010,10,joint_dirichlet_0.3,strict,B3,1,updated,2,8,0.2,0.7538121546961326,0.4401454221391368,0.0019087830761400778,0.00154851922848776,0.00154851922848776,0.19803724689572066
threshold_sensitivity,7010,10,joint_dirichlet_0.3,strict,B3,2,updated,2,8,0.2,0.7542541436464089,0.44198993057865904,0.0025630192554007905,0.0005369865066530127,0.0005369865066530127,0.19738301071645992
threshold_sensitivity,7010,10,joint_dirichlet_0.3,strict,B3,3,updated,2,8,0.2,0.7546961325966851,0.44382841379896837,0.0022089384349494035,0.004408284577872408,0.004408284577872408,0.19773709153691132
threshold_sensitivity,7010,10,joint_dirichlet_0.3,strict,B3,4,updated,2,8,0.2,0.7551381215469614,0.4456609037307241,0.0028631746142101172,0.0023227788427316355,0.0023227788427316355,0.19708285535765058
threshold_sensitivity,7010,10,joint_dirichlet_0.3,strict,B3,5,updated,2,8,0.2,0.7555801104972376,0.44748743208201736,0.00351741079347083,0.00023727310759086642,0.00023727310759086642,0.19642861917838994
