scenario_id,seed,client_count,partition,policy_profile,attack_type,method,round,client_id,malicious_client,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms,sample_count,label_entropy,group_entropy,label_distribution,group_distribution,joint_distribution,minority_fraction,approved_numeric,excluded_numeric,excluded_sample_fraction,minority_heavy
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,1,False,1008,253,True,True,0.6403162055335968,0.5313384223918575,0.1,0.202020202020202,0.202020202020202,0.1251384274640088,,0.9882500162348152,1261,0.9882089579443843,0.6552134209790117,"{""0"": 711, ""1"": 550}","{""Female"": 213, ""Male"": 1048}","{""0|Female"": 158, ""0|Male"": 553, ""1|Female"": 55, ""1|Male"": 495}",0.168913560666138,1,0,0.0,False
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,2,False,441,111,True,False,0.6036036036036037,0.5336134453781513,0.1443298969072164,0.2790697674418604,0.2790697674418604,0.4455081001472754,,0.8496249793097377,552,0.9992328356904396,0.5333055614125922,"{""0"": 285, ""1"": 267}","{""Female"": 67, ""Male"": 485}","{""0|Female"": 14, ""0|Male"": 271, ""1|Female"": 53, ""1|Male"": 214}",0.1213768115942029,0,1,0.021531380426726997,False
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,3,False,4359,1090,True,True,0.6458715596330276,0.5099834153249851,0.075988578350783,0.0442022403875264,0.0442022403875264,0.3513368521242537,,2.059333026409149,5449,0.9727879031052612,0.980450905223048,"{""0"": 3252, ""1"": 2197}","{""Female"": 2277, ""Male"": 3172}","{""0|Female"": 1915, ""0|Male"": 1337, ""1|Female"": 362, ""1|Male"": 1835}",0.4178748394200771,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,4,False,3500,876,True,True,0.795662100456621,0.5013340880975172,0.0193370165745856,0.0638297872340425,0.0638297872340425,0.2392774062227392,,1.725875015836209,4376,0.7514269474363934,0.6670694782188421,"{""0"": 3434, ""1"": 942}","{""Female"": 762, ""Male"": 3614}","{""0|Female"": 756, ""0|Male"": 2678, ""1|Female"": 6, ""1|Male"": 936}",0.17413162705667276,1,0,0.0,False
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,5,False,1116,279,True,True,0.8817204301075269,0.4970226714012565,0.0111064099851914,0.125,0.125,0.1811931457584091,,1.071874983608723,1395,0.5160279447474926,0.9797816672751476,"{""0"": 1234, ""1"": 161}","{""Female"": 814, ""Male"": 581}","{""0|Female"": 773, ""0|Male"": 461, ""1|Female"": 41, ""1|Male"": 120}",0.4164874551971326,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,6,False,1372,344,True,True,0.9331395348837208,0.4827067669172932,0.0089285714285714,0.0,0.0109890109890109,0.1921182266009852,,1.369291974697262,1716,0.3502453554886734,0.9111435237116868,"{""0"": 1603, ""1"": 113}","{""Female"": 1156, ""Male"": 560}","{""0|Female"": 1150, ""0|Male"": 453, ""1|Female"": 6, ""1|Male"": 107}",0.32634032634032634,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,7,False,1144,286,True,True,0.6748251748251748,0.5239731543624161,0.1016492928106494,0.1247947454844006,0.1247947454844006,0.3527137473694514,,1.2374999932944777,1430,0.9548196768885362,0.999316959634874,"{""0"": 893, ""1"": 537}","{""Female"": 693, ""Male"": 737}","{""0|Female"": 591, ""0|Male"": 302, ""1|Female"": 102, ""1|Male"": 435}",0.4846153846153846,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,8,False,2691,673,True,True,0.8796433878157504,0.5226741386103936,0.0093323436764546,0.0609756097560975,0.0609756097560975,0.1838589376878235,,1.784041989594698,3364,0.5473080571763932,0.9822912625958146,"{""0"": 2939, ""1"": 425}","{""Female"": 1419, ""Male"": 1945}","{""0|Female"": 1404, ""0|Male"": 1535, ""1|Female"": 15, ""1|Male"": 410}",0.4218192627824019,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_1.0,submitted,none,B3,5,9,False,2668,667,True,True,0.7376311844077961,0.5035619351408825,0.0309119010819165,0.0977011494252873,0.0977011494252873,0.5027047913446677,,1.6412080149166286,3335,0.860787997067775,0.1943166655970293,"{""0"": 2388, ""1"": 947}","{""Female"": 100, ""Male"": 3235}","{""0|Female"": 25, ""0|Male"": 2363, ""1|Female"": 75, ""1|Male"": 872}",0.029985007496251874,1,0,0.0,False
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,0,False,1416,354,True,False,0.980225988700565,0.4950071326676177,,,,,"comparison_groups,subgroup_accuracy_gap",1.2810829794034362,1770,0.1433396281575998,0.0126908624821952,"{""0"": 1734, ""1"": 36}","{""Female"": 1768, ""Male"": 2}","{""0|Female"": 1732, ""0|Male"": 2, ""1|Female"": 36}",0.0011299435028248588,0,1,0.06904083941178765,False
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,1,False,196,49,True,False,0.5306122448979592,0.4888888888888889,,,,,"comparison_groups,subgroup_accuracy_gap",0.7770420052111149,245,0.5478460177297599,0.1437261699393817,"{""0"": 31, ""1"": 214}","{""Female"": 5, ""Male"": 240}","{""0|Male"": 31, ""1|Female"": 5, ""1|Male"": 209}",0.02040816326530612,0,1,0.009556500370558177,False
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,2,False,1228,307,True,True,0.755700325732899,0.507223113964687,0.0139763609697178,0.1824324324324324,0.1824324324324324,0.354067811232853,,1.1126669705845416,1535,0.8382210133380026,0.9880859695849156,"{""0"": 1124, ""1"": 411}","{""Female"": 866, ""Male"": 669}","{""0|Female"": 494, ""0|Male"": 630, ""1|Female"": 372, ""1|Male"": 39}",0.4358306188925081,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,3,False,1908,477,True,True,0.9664570230607966,0.4914712153518124,0.0,0.0,0.0,0.2429411764705882,,1.35629199212417,2385,0.2098228697645815,0.4943898963010292,"{""0"": 2306, ""1"": 79}","{""Female"": 2127, ""Male"": 258}","{""0|Female"": 2111, ""0|Male"": 195, ""1|Female"": 16, ""1|Male"": 63}",0.10817610062893082,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,4,False,1565,392,True,False,0.5969387755102041,0.4892466024541496,0.367801597309794,0.0285714285714285,0.0285714285714285,0.2669188734762505,,1.1991659994237125,1957,0.3865762598067172,0.3465782333075725,"{""0"": 148, ""1"": 1809}","{""Female"": 127, ""Male"": 1830}","{""0|Female"": 103, ""0|Male"": 45, ""1|Female"": 24, ""1|Male"": 1785}",0.06489524782830863,0,1,0.07633498459258103,True
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,5,False,902,226,True,False,0.9823008849557522,0.4955357142857143,,,,,"comparison_groups,subgroup_accuracy_gap",0.890041992533952,1128,0.1074037700685273,0.0410333160509993,"{""0"": 1112, ""1"": 16}","{""Female"": 5, ""Male"": 1123}","{""0|Female"": 2, ""0|Male"": 1110, ""1|Female"": 3, ""1|Male"": 13}",0.004432624113475178,0,1,0.04399890782852908,False
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,6,False,2669,668,True,True,0.8532934131736527,0.5224673202614378,0.0489510489510489,0.0693069306930693,0.0693069306930693,0.6497236097236097,,1.6328339697793126,3337,0.6286012990352127,0.7473018562515057,"{""0"": 2811, ""1"": 526}","{""Female"": 2626, ""Male"": 711}","{""0|Female"": 2603, ""0|Male"": 208, ""1|Female"": 23, ""1|Male"": 503}",0.21306562780940966,1,0,0.0,True
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,7,False,1563,391,True,False,0.5063938618925832,0.4981879359759544,0.027850569809251,0.0693232131562302,0.0693232131562302,0.1284356146017429,,1.3413329725153744,1954,0.9123862448079694,0.8956740508377274,"{""0"": 640, ""1"": 1314}","{""Female"": 610, ""Male"": 1344}","{""0|Female"": 144, ""0|Male"": 496, ""1|Female"": 466, ""1|Male"": 848}",0.31218014329580346,0,1,0.07621796622069665,True
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,8,False,89,23,True,False,0.9565217391304348,0.4888888888888889,,,,,"comparison_groups,subgroup_accuracy_gap",0.8276249864138663,112,0.2222848306856879,0.2631887790276082,"{""0"": 108, ""1"": 4}","{""Female"": 5, ""Male"": 107}","{""0|Female"": 5, ""0|Male"": 103, ""1|Male"": 4}",0.044642857142857144,0,1,0.004368685883683738,False
heterogeneity_entropy,6001,10,joint_dirichlet_0.3,submitted,none,B3,5,9,False,8971,2243,True,True,0.8283548818546589,0.4821237630382856,0.0063405797101449,,,0.1743659420289854,"equal_opportunity_gap,equalized_odds_gap",3.5110830212943256,11214,0.6711159994071497,0.1159984594505311,"{""0"": 9241, ""1"": 1973}","{""Female"": 175, ""Male"": 11039}","{""0|Female"": 175, ""0|Male"": 9066, ""1|Male"": 1973}",0.015605493133583021,1,0,0.0,False
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,0,False,2051,513,True,True,0.7855750487329435,0.5395123384253819,0.0375258799171842,0.0694444444444444,0.0694444444444444,0.1683747412008281,,1.364167022984475,2564,0.7922010064704774,0.9112509094006872,"{""0"": 1953, ""1"": 611}","{""Female"": 837, ""Male"": 1727}","{""0|Female"": 748, ""0|Male"": 1205, ""1|Female"": 89, ""1|Male"": 522}",0.3264430577223089,1,0,0.0,False
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,1,False,2051,513,True,True,0.7933723196881092,0.56680581224906,0.0398250060761779,0.1079059829059829,0.1079059829059829,0.1451685705357452,,1.333250023890287,2564,0.7895759568356465,0.9075424263640386,"{""0"": 1957, ""1"": 607}","{""Female"": 828, ""Male"": 1736}","{""0|Female"": 740, ""0|Male"": 1217, ""1|Female"": 88, ""1|Male"": 519}",0.32293291731669266,1,0,0.0,False
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,2,False,2051,513,True,True,0.7758284600389863,0.5272268301478543,0.0381231671554252,0.1203703703703703,0.1203703703703703,0.162313305599127,,1.252375019248575,2564,0.8087961077579308,0.92074615168846,"{""0"": 1927, ""1"": 637}","{""Female"": 861, ""Male"": 1703}","{""0|Female"": 762, ""0|Male"": 1165, ""1|Female"": 99, ""1|Male"": 538}",0.3358034321372855,1,0,0.0,True
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,3,False,2051,513,True,True,0.7855750487329435,0.5504588617678924,0.0206813066903089,0.0462962962962962,0.0462962962962962,0.1913830730409874,,1.380832982249558,2564,0.8056671329063219,0.9195904033256002,"{""0"": 1932, ""1"": 632}","{""Female"": 858, ""Male"": 1706}","{""0|Female"": 767, ""0|Male"": 1165, ""1|Female"": 91, ""1|Male"": 541}",0.3346333853354134,1,0,0.0,True
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,4,False,2051,513,True,True,0.7563352826510721,0.4980234060041488,0.0087804352510234,0.095947834187238,0.095947834187238,0.2027580262874381,,1.261457975488156,2564,0.8228132756590831,0.8863790387472434,"{""0"": 1904, ""1"": 660}","{""Female"": 780, ""Male"": 1784}","{""0|Female"": 683, ""0|Male"": 1221, ""1|Female"": 97, ""1|Male"": 563}",0.3042121684867395,1,0,0.0,False
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,5,False,2051,513,True,True,0.7758284600389863,0.5327831851048159,0.0392433653303218,0.1261261261261261,0.1261261261261261,0.1818711180124224,,1.565875019878149,2564,0.8056671329063219,0.8976947220283461,"{""0"": 1932, ""1"": 632}","{""Female"": 805, ""Male"": 1759}","{""0|Female"": 729, ""0|Male"": 1203, ""1|Female"": 76, ""1|Male"": 556}",0.3139625585023401,1,0,0.0,False
