metric,mean,std,minimum,maximum
label_entropy,0.5697216242907067,0.38548284375714154,0.0756711575426363,0.9898220559635811
group_entropy,0.682167100156878,0.27028187606951165,0.17993525812307212,0.9907703353686145
source_entropy,0.8850163469909024,,,
