metric,mean,std,minimum,maximum
label_entropy,0.737085855757115,0.25365698774844386,0.35024535548867347,0.9992328356904397
group_entropy,0.7777569570361218,0.264036131485854,0.19431666559702937,0.9993169596348739
source_entropy,0.9267030648744914,,,
