scenario_id,seed,client_count,partition,policy_profile,attack_type,method,round,client_id,malicious_client,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,0,True,2882,721,True,True,0.9542302357836339,0.48828956706884313,0.00901981067017742,0.0,0.008800691727520994,0.06621841890790547,,1.7709580133669078
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.9993330168072134
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8809999853838235
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.0757500131148845
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,4,True,1224,307,True,False,0.46579804560260585,0.31777777777777777,0.0,0.0,0.0,0.9402670111972438,,1.004082994768396
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,5,False,1093,274,False,False,,,,,,,,0.02058298559859395
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,6,False,8685,2172,True,True,0.6233885819521179,0.4539097164762452,0.03532736693358455,,,0.38530381535562885,"equal_opportunity_gap,equalized_odds_gap",2.964708022773266
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,7,False,169,43,True,False,0.5581395348837209,0.5208211143695014,0.24,,,0.76,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.750666979001835
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.8493339992128313
adversarial,10001,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,9,False,3320,830,True,True,0.8349397590361446,0.47582410997045144,0.007518796992481203,0.021897810218978103,0.021897810218978103,0.32887904215294617,,1.7538749962113798
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.7488329904153943
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.9394589869771153
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8304580114781857
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.0513750021345913
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,4,True,1224,307,True,False,0.8241042345276873,0.815307486631016,0.6391903531438415,0.024539877300613466,0.4568822553897181,0.2545650301464255,,1.0106659901794046
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,5,False,1093,274,False,False,,,,,,,,0.02125001628883183
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,6,False,8685,2172,True,True,0.7495395948434622,0.728847912054019,0.23913983869572325,,,0.17272438886058428,"equal_opportunity_gap,equalized_odds_gap",3.3341249800287187
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,7,False,169,43,True,False,0.8837209302325582,0.873900293255132,0.7222222222222222,,,0.2777777777777778,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.7038339972496033
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.6709170120302588
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,9,False,3320,830,True,True,0.8337349397590361,0.46862996158770803,0.005012531328320802,0.014598540145985401,0.014598540145985401,0.3313853078171066,,1.6355000261683017
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.586084021255374
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",1.1750000121537596
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8523750002495944
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.0605840070638806
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,4,True,1224,307,True,False,0.7719869706840391,0.768984348125215,0.5882428940568475,0.6196319018404908,0.6196319018404908,0.3540913006029285,,1.0012910061050206
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,5,False,1093,274,False,False,,,,,,,,0.020417006453499198
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,6,False,8685,2172,True,True,0.6565377532228361,0.5374739522376812,0.0861987753179463,,,0.35138954309938764,"equal_opportunity_gap,equalized_odds_gap",2.892750024329871
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,7,False,169,43,True,False,0.7441860465116279,0.7419530823786142,0.56,,,0.43999999999999995,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.6442079902626574
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.7353750115726143
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,9,False,3320,830,True,True,0.8337349397590361,0.46862996158770803,0.005012531328320802,0.014598540145985401,0.014598540145985401,0.3313853078171066,,1.799249992473051
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.5142089978326112
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.895875011337921
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8867500000633299
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.2154169962741435
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,4,True,1224,307,True,False,0.6286644951140065,0.5962390401476696,0.2859173126614987,0.32515337423312884,0.32515337423312884,0.6099052540913006,,1.0758749849628657
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,5,False,1093,274,False,False,,,,,,,,0.020083010895177722
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,6,False,8685,2172,True,True,0.6362799263351749,0.48543277050855754,0.05134243994347621,,,0.372114931700424,"equal_opportunity_gap,equalized_odds_gap",2.8464999923016876
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,7,False,169,43,True,False,0.6511627906976745,0.6386554621848739,0.4,,,0.6,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.6397079851012677
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.6401250138878822
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,9,False,3320,830,True,True,0.8337349397590361,0.46862996158770803,0.005012531328320802,0.014598540145985401,0.014598540145985401,0.3313853078171066,,1.6195829957723618
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.646250020712614
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.9145830117631704
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8213749970309436
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.0611250181682408
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,4,True,1224,307,True,False,0.5863192182410424,0.5326909016815888,0.21352282515073212,0.2331288343558282,0.2331288343558282,0.7119293712316968,,1.004457997623831
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,5,False,1093,274,False,False,,,,,,,,0.020625011529773474
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,6,False,8685,2172,True,True,0.6289134438305709,0.4682078817769904,0.04286387187941592,,,0.37965143664625534,"equal_opportunity_gap,equalized_odds_gap",3.1742090068291873
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,7,False,169,43,True,False,0.5813953488372093,0.5520833333333333,0.28,,,0.72,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.6762920238543302
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.662375008687377
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,9,False,3320,830,True,True,0.8349397590361446,0.47582410997045144,0.007518796992481203,0.021897810218978103,0.021897810218978103,0.32887904215294617,,1.659958012169227
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.6105410177260637
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",1.127166993683204
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8739999902900308
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.0635830112732947
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,4,True,1224,307,True,False,0.5602605863192183,0.4927483018175142,0.16701119724375538,0.18404907975460122,0.18404907975460122,0.7584409991386736,,0.9810000192373991
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,5,False,1093,274,False,False,,,,,,,,0.019917002646252513
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,6,False,8685,2172,True,True,0.6256906077348067,0.4600509115927072,0.038624587847385775,,,0.38294865756005647,"equal_opportunity_gap,equalized_odds_gap",2.8170420264359564
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,7,False,169,43,True,False,0.5813953488372093,0.5520833333333333,0.28,,,0.72,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.6392080103978515
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.6440840079449117
adversarial,10001,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,9,False,3320,830,True,True,0.8349397590361446,0.47582410997045144,0.007518796992481203,0.021897810218978103,0.021897810218978103,0.32887904215294617,,1.872749999165535
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.8467500049155205
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.9485829796176404
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8329169941134751
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.1689170205499977
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,4,True,1224,307,True,False,0.8241042345276873,0.815307486631016,0.6391903531438415,0.024539877300613466,0.4568822553897181,0.2545650301464255,,1.0394170240033418
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,5,False,1093,274,False,False,,,,,,,,0.021208019461482763
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,6,False,8685,2172,True,True,0.7495395948434622,0.728847912054019,0.23913983869572325,,,0.17272438886058428,"equal_opportunity_gap,equalized_odds_gap",3.0155830027069896
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,7,False,169,43,True,False,0.8837209302325582,0.873900293255132,0.7222222222222222,,,0.2777777777777778,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.7562499959021807
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.7956670015119016
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,9,False,3320,830,True,True,0.8337349397590361,0.46862996158770803,0.005012531328320802,0.014598540145985401,0.014598540145985401,0.3313853078171066,,1.6455829900223762
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.5016669931355864
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.8916250080801547
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.9432919905520976
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.2155830045230687
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,4,True,1224,307,True,False,0.7296416938110749,0.7210099306931776,0.4777777777777778,0.5214723926380368,0.5214723926380368,0.4296726959517657,,1.0013330029323697
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,5,False,1093,274,False,False,,,,,,,,0.020957988454028964
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,6,False,8685,2172,True,True,0.6519337016574586,0.5246285110798192,0.07583608101742817,,,0.3560998586905323,"equal_opportunity_gap,equalized_odds_gap",2.911625022534281
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,7,False,169,43,True,False,0.6976744186046512,0.6916712630998345,0.48,,,0.52,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.6385000015143305
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.6398750119842589
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,9,False,3320,830,True,True,0.8337349397590361,0.46862996158770803,0.005012531328320802,0.014598540145985401,0.014598540145985401,0.3313853078171066,,1.6257090028375387
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.577707997057587
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.9405419987160712
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.9163340146187693
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.1075420188717544
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,4,True,1224,307,True,False,0.5863192182410424,0.534987178722643,0.2119293712316968,0.2392638036809816,0.2392638036809816,0.6987080103359173,,1.0013339924626052
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,5,False,1093,274,False,False,,,,,,,,0.020374980522319674
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,6,False,8685,2172,True,True,0.6279926335174953,0.46611307970873406,0.041921808761187,,,0.3805934997644842,"equal_opportunity_gap,equalized_odds_gap",3.3062500006053597
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,7,False,169,43,True,False,0.627906976744186,0.6108597285067874,0.36,,,0.64,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.6521250179503113
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.661625002976507
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,9,False,3320,830,True,True,0.8337349397590361,0.46862996158770803,0.005012531328320802,0.014598540145985401,0.014598540145985401,0.3313853078171066,,1.6097500047180802
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.8132090044673532
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.8970839844550937
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.8538330148439854
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.0626250004861504
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,4,True,1224,307,True,False,0.5537459283387622,0.4823698817274439,0.1553832902670112,0.17177914110429449,0.17177914110429449,0.7700689061154178,,0.9872079826891422
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,5,False,1093,274,False,False,,,,,,,,0.01966601121239364
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,6,False,8685,2172,True,True,0.6233885819521179,0.45472022391907485,0.03626943005181347,,,0.38530381535562885,"equal_opportunity_gap,equalized_odds_gap",2.838249987689778
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,7,False,169,43,True,False,0.5813953488372093,0.5520833333333333,0.28,,,0.72,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.6694580079056323
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.8931669872254133
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,9,False,3320,830,True,True,0.8349397590361446,0.47582410997045144,0.007518796992481203,0.021897810218978103,0.021897810218978103,0.32887904215294617,,1.6406670038122684
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,0,True,2882,721,True,True,0.9625520110957004,0.49045936395759715,0.0,0.0,0.0,0.0752382295780829,,1.5111670072656125
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,1,False,889,223,True,True,0.9955156950672646,0.49887640449438203,0.0,,,0.008547008547008517,"equal_opportunity_gap,equalized_odds_gap",0.8765000093262643
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,2,False,605,152,True,True,0.9144736842105263,0.47766323024054985,0.0,0.0,0.0,0.6577464788732394,,0.792292004916817
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,3,False,1432,358,True,False,0.9413407821229051,0.4848920863309353,,,,,"comparison_groups,subgroup_accuracy_gap",1.2757919903378934
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,4,True,1224,307,True,False,0.5309446254071661,0.44125379170879675,0.11627906976744186,0.12269938650306748,0.12269938650306748,0.8239879414298019,,1.0389579983893782
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,5,False,1093,274,False,False,,,,,,,,0.021665997337549925
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,6,False,8685,2172,True,True,0.6201657458563536,0.4471763232644086,0.03297220913801225,,,0.3886010362694301,"equal_opportunity_gap,equalized_odds_gap",2.879458013921976
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,7,False,169,43,True,False,0.4883720930232558,0.41748768472906406,0.12,,,0.88,"equal_opportunity_gap,equalized_odds_gap,false_positive_rate_gap",0.647542008664459
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,8,False,206,52,True,True,0.9423076923076923,0.48514851485148514,0.0,0.0,0.0,0.012612612612612595,,0.6563749921042472
adversarial,10001,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,9,False,3320,830,True,True,0.8349397590361446,0.47582410997045144,0.007518796992481203,0.021897810218978103,0.021897810218978103,0.32887904215294617,,1.658124994719401
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,0,False,715,179,True,False,0.9664804469273743,0.4914772727272727,,,,,"comparison_groups,subgroup_accuracy_gap",1.1842089879792184
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,1,False,4319,1080,True,False,0.9805555555555555,0.4950911640953717,,,,,"comparison_groups,subgroup_accuracy_gap",1.955666986759752
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,2,False,394,99,True,True,0.98989898989899,0.49746192893401014,0.0,,,0.020408163265306145,"equal_opportunity_gap,equalized_odds_gap",0.7558749930467457
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,3,False,3295,824,True,True,0.9963592233009708,0.4990881458966565,0.0,0.0,,0.004316546762589968,"equalized_odds_gap,false_positive_rate_gap",1.6242910060100257
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,4,False,4896,1224,True,True,0.7941176470588235,0.4981125198510843,0.03663003663003663,,,0.5280830280830281,"equal_opportunity_gap,equalized_odds_gap",2.2274170187301934
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,5,False,84,22,True,False,0.7727272727272727,0.5752895752895753,,,,,"comparison_groups,subgroup_accuracy_gap",0.9182500070892274
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,6,False,1505,377,True,True,0.9177718832891246,0.5088051107468583,0.00392156862745098,,,0.1215686274509804,"equal_opportunity_gap,equalized_odds_gap",1.1454999912530184
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,7,False,1474,369,True,False,0.9512195121951219,0.4875,,,,,"comparison_groups,subgroup_accuracy_gap",1.0734999959822744
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,8,False,2006,502,True,False,0.7828685258964143,0.447978773846635,,,,,"comparison_groups,subgroup_accuracy_gap",1.2512080138549209
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,1,9,False,1818,455,True,True,0.9978021978021978,0.49944994499449946,0.0,,,0.002739726027397249,"equal_opportunity_gap,equalized_odds_gap",1.2795829970855266
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,0,False,715,179,True,False,0.9664804469273743,0.4914772727272727,,,,,"comparison_groups,subgroup_accuracy_gap",1.1558749829418957
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,1,False,4319,1080,True,False,0.9805555555555555,0.4950911640953717,,,,,"comparison_groups,subgroup_accuracy_gap",1.9307500042486936
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,2,False,394,99,True,True,0.98989898989899,0.49746192893401014,0.0,,,0.020408163265306145,"equal_opportunity_gap,equalized_odds_gap",0.7989169971551746
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,3,False,3295,824,True,True,0.9939320388349514,0.7206969019049556,0.009748480285538985,0.012613702558587625,,0.011187329206402308,"equalized_odds_gap,false_positive_rate_gap",1.6349999932572246
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,4,False,4896,1224,True,True,0.7941176470588235,0.4918819188191882,0.02808302808302808,,,0.5280830280830281,"equal_opportunity_gap,equalized_odds_gap",2.1527500066440552
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,5,False,84,22,True,False,0.8181818181818182,0.6944444444444444,,,,,"comparison_groups,subgroup_accuracy_gap",0.6932919786777347
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,6,False,1505,377,True,True,0.9177718832891246,0.5088051107468583,0.00392156862745098,,,0.1215686274509804,"equal_opportunity_gap,equalized_odds_gap",1.3151250022929162
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,7,False,1474,369,True,False,0.9512195121951219,0.4875,,,,,"comparison_groups,subgroup_accuracy_gap",1.0997079953085631
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,8,False,2006,502,True,False,0.7848605577689243,0.4573190262652146,,,,,"comparison_groups,subgroup_accuracy_gap",1.25125001068227
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,2,9,False,1818,455,True,True,0.9978021978021978,0.49944994499449946,0.0,,,0.002739726027397249,"equal_opportunity_gap,equalized_odds_gap",1.1618749995250255
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,3,0,False,715,179,True,False,0.9664804469273743,0.4914772727272727,,,,,"comparison_groups,subgroup_accuracy_gap",0.9240839863196015
adversarial,10002,10,joint_dirichlet_0.3,submitted,none,B0,3,1,False,4319,1080,True,False,0.9805555555555555,0.4950911640953717,,,,,"comparison_groups,subgroup_accuracy_gap",2.1309999865479767
