metric,mean,std,minimum,maximum
label_entropy,0.4443415902830606,0.4444424595985771,0.018340013834845615,0.9952350418352541
group_entropy,0.5216024253082866,0.42850682245653104,0.0,0.995308927385324
source_entropy,0.873218194418667,,,
