execution_id,round_id,round_state,node_id,approval_status,model_cid,tx_hash,gas_used
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,1,Archived,5,Approved,bafkreigdqleqcexujuytjvsmb3ng6kzkxeadhmksn7jkvjli5kuxsfignq,0xa85a8351d9817aa1855a34be6101576fee1fe48c27dfce62cbc41b36f8289da0,1140893
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,1,Approved,bafkreicrccgbm5pyhzrdokd7yvqzcdnbmq4husa5d2iaq3nuh2x6zsqrkm,0xe457ca833bab314511f6c5216864042ff430ca883ec6ecb80adc7edd115195b4,1157945
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,2,Rejected,bafkreidpu3mpndapgpd6rgxki63cda36xngqi2tpzfdlqiff7tw2ldq4t4,0xd3d6001850a283419affe44d8be33a93cbc16a29c4aaa185d8f385f0da941480,1115186
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,3,Rejected,bafkreigjsm3pdynu2nqomnob6yz7irqvzsyplowgqiqviear3w6c5s5lyq,0x07ef26ee89091708b1f32a67e77e1d60bb73cdd9e2fcd0036ba6b2fcaf850e56,1115175
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,4,Approved,bafkreifdqukznk2t7vhnq6vwpanm7d5zapbqk5epy2z2xocgixvqpdyiqe,0xcb6645a7e360dd21f7d2efe551c02ff780e89a5e2065fd1564b26459b988bf85,1140906
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,5,Rejected,bafkreiepykamnn7i445qdwmryuum4qx36tbszobqxqpbt5ypsckk4k7m54,0x32ee6f47acc545b4ee1026a5794da1c7c33324a916935f9728464808c2059268,1115186
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,1,Approved,bafkreibxt7ygl4rz5aasflzhudc533zepd5btsxjbm4wslswkteuijgji4,0x3ac8f725dd7b1616bd3644de2a9cf25375db3bbd96e72e087084a04bd7493273,1157969
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,2,Rejected,bafkreiaa64zmluw5dv4ojf3upoiaiy4kojzbq2qnbhmexqgurcuppl5ita,0xa5c3c1b3ffd9425d9f1b409451916dadbf3120247bb9c3cb7d0019885906393c,1115211
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,3,Rejected,bafkreietj4tqadf4jbif3wem5wytuabokkqe5gpd6oo4q6oawc3kezht7u,0x6a8ade0c4005058b47178bde1facac6d2129c11d69d4d3dc1371c8b8cc51a39e,1115150
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,4,Approved,bafkreiclqjmz3vc3gkfe5vk2ldmkh54qpbiomiyxxu6xcg7fu7vvz62454,0x2eff2c701b0d0a204931502f9fe41eeafbdc7482d346333348c9f14bd86ccdf9,1140929
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,5,Rejected,bafkreibjqvjltz3v5hieza2diydlsvyqay7c4qbhkdzvlkfooh7ogmkaq4,0xee2e09fc8fc060dfae0e85d41c1cdc968e5a3b7e4094718f3b8298d485eb4181,1115198
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,1,Approved,bafkreigeyh5r2shyyljxvnovs6mmynvbkr4cl3st4ngmcmvflojusxwfb4,0xda9641501dc01fb31c08568c351603e6b8d481f14c207b034e0c98449793a911,1157934
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,2,Approved,bafkreihad5yl43jkaplk7otznk3ggjbq7sifwfchcdtt5zzrjl5hkvfala,0x22c68613b30d3ee62da9086b64bfacaff61aae3059859ab313204643c29510b9,1140941
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,3,Rejected,bafkreiccsllbn2biroz2lxagy3bd4lugpe3wtuw2xu2bzf32r2y2w6hifu,0x6874643cf80d58112adb437d8ee3f78b0dfe3780a9f2887620ad2496c6374ba0,1115151
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,4,Rejected,bafkreieroyxwxa7frlewi7qff55kqposhngtsz5khewad4qxuhcwsioenq,0x2ecd043fd7c85daf4e599cb2ee02712b40348b684a20c3ada22909fd66f863c9,1115307
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,5,Approved,bafkreigdqleqcexujuytjvsmb3ng6kzkxeadhmksn7jkvjli5kuxsfignq,0x785bda8e761b6a69f154c2b0ca1f580f6b5fa8b21b39fc92b882ca9a0508677a,1140905
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,1,Approved,bafkreihtgsroqegsad63ubf3dtb2ycja4vjdgndiy5wyoqjhw5kxzxs2de,0x49df4d19b9a166043f36b7d5b3adb50ef538ba847c8efc2efd0e2d1f188d9b36,1157981
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,2,Approved,bafkreia3bz3ubvrfmyt2b2j2arr3vktaynh4zy3mwvk2vy3knwyuivcdf4,0x09314c457b88c5dc2468b9bb62b3404c36027a8dd5e0f2e25b00bd1152911428,1140941
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,3,Rejected,bafkreiewkrfuykfrhzdc4tv6pc3v425gob4qgks4yo4ne2j5x6jnolg4ca,0x27968debdf9df063e8d27414579eb2b2ef3de9a1eaee250e5906ef1d328f4acf,1115163
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,4,Rejected,bafkreibjmn3spbpq72vqri2nnlhe6uxgn2mos365edoupmehakhrwnb274,0x07e46776cb81992acebb4de354e38c4435e40d4f9a49c7fd8ea78f5daf679480,1115246
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,5,Rejected,bafkreieldyzsvnrgp4bgf56bwavlkrvmxpzhguezcgocdpa7mre34fcp7i,0x83462c686bd43586ff448ba01e27bf7edee9e722abc3e824b9f3caf4b7d3122a,1115235
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,1,Approved,bafkreiag35ll2bc3byoqylumgqueogl62zunr7abpvltbxm2lvaag2n7fy,0x10aea4bc0ccc8184c3be5bc9b2b26bd562ebb65a697e39d1d0e13f25de9918ed,1157970
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,2,Rejected,bafkreidedzctq4p7vwgkueazh33lz6cpbus3sjleadda3wannroajon3km,0x36a4143d42ab5023bbd0014e1b49ab48316928104d8b98d150e43e4f7c1e5c7b,1115174
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,3,Rejected,bafkreifupgda4u2tdzq3ovszydnz5dc3nuaci2zsypgv5mhdf2xkaubyym,0x0bd66558e2da32f469312c1f8f4c6a24bf97692302e2ab8dbcd173ecf4ee2a93,1115175
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,4,Approved,bafkreiait2z3n5fsrfobpbw4qs7yd4zmwuxeitlahqcts27guudimchmbm,0x69a1b2b535b68db4c4a2f27f9ece0c671948b0e3b76886341aad53e127f734fd,1140905
seed_10001-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,5,Rejected,bafkreibag2rk4zp3fyzfax77vbudv2ixjjm5xxa62rwuyoc7ji6m3t7loe,0x8d3b94db8958f66dceb3694bca9808e652c0cb7ec86dee76c04d24a5267b6a8f,1115198
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0xf26a001315d49c9e9f5037f08f23b5b09e4bce0a29173594b77f879fbb19bb21,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,2,Rejected,bafkreib7axz7k4kroqluljxqoymcblrfz3miwyq2kvlxlk5s7si4nbcvru,0xd1226bc32af6c7f62988eba32c9436ae4a8367fb302f92a1e928c473c51fdbd3,1115210
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0xe776546f5304a85fcd6fd9faaf3eae65e2ccb3fef463356b6aaf87855a0af8e8,1140797
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x12527ae87b2d3937595063dee3fecd9035aa7d0d36a43850b9eb0c74f51cbf8b,1140905
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0x717e36d6ce5b3688581c3f3c0e659c91494ac0e98380a7ecfc6e39c095da8193,1140785
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,1,Rejected,bafkreihfyg3ecn3ti3qj3b3qccixjrwxxkwtivaxwcndg7rjk6ohljd3lm,0x4ee10a266a090937c03e0b4f4c40bc82019b30bf9fa1efaecb03cb2ec28cdd05,1132238
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,2,Rejected,bafkreih7zzua7g3pm6kfaiowjbvxq7mnwwlxecjhqmp5as4ffqs4oqw24u,0x51be6e2d1a1f70fa8ef6315e67f07a204280841165231486feb2f355c6c1942e,1115210
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,3,Approved,bafkreib2smjqr7sv5lssufsac5a6skl622ciljv65jk7leq76vhrewp4nu,0xab94d4c441a472163cd18ec78ab77048afc874ca607b02c18a5c59b070840384,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,4,Approved,bafkreibweshqqsk4srhx7hw3wdmkba23qh6voeju6gzixgwesxht766pra,0x4ff2d58335d39708f23ad803c0f371fa412973e75e6b6cb851647075d5743bad,1140930
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,5,Approved,bafkreia4dbvgzipso2bdajqzq3mkqicu5qv4t3n7d6berk63l2hbleisee,0x459803923e36f80c11a50d191bd0cdf9d4f6cfecb713a0de5ab9e926b913b705,1140846
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,1,Rejected,bafkreidxx7pmkwa6jsisld7vvwwavhp2xmqtzasj2f26brxmhmj6zxqkze,0xf6c6814076e6e867a2db67b042d851a91f32adc7f6fc2e759d10e3895dee7edb,1132275
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,2,Approved,bafkreigtq5fkt4ps4vtyf3a7jgakahagugtg7v4xduvvhh7at7c2vl3pje,0x047fb3859666f636b1738263ce4118330186f40807ced8e03d90b056f24b0594,1140857
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,3,Approved,bafkreidlzvhblhbzb3kjsehzbezi5pa6bakvkig6jekpbfhavdhzpugdim,0x1b1cad9a8cb6ea62ab5156105033f4f1083df4c52a5f1070aa05eab63014b084,1140857
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,4,Rejected,bafkreifxiqufgg6u2aowcvdjidwoh3oho2ydb5tdi53slduq427cdi453e,0xf883e91790455eff2136b153fc89f07342a43fb27bc140a09af8490d371f7ed3,1115259
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,5,Approved,bafkreibnhllafpss6g2uwcxdsueytxuiz4d2ma7rcqecyoqnylsonoat64,0x9bb9fa176d86fccfcefd3640f9dfab7c8c7ee41e154690481168f96015d916e6,1140833
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0x0738815004defb5bc180264d6dd62331c90f4d0e9336884195373cbc89d68f54,1132238
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,2,Rejected,bafkreib7axz7k4kroqluljxqoymcblrfz3miwyq2kvlxlk5s7si4nbcvru,0x9f7c670f22099558861825e31ebafd9dd0019709b290c728c06c54b8c36ae33d,1115235
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0x686192823e304f45057cb5a7cd5961d49a6d244d2e746233eb72d20c944bba7d,1140822
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x8bc5ff60db4a639280f0f2c3c9da50c9074583ed00d14599c25f44e895119d3f,1140905
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0xa9474fb1bcaba6851977f82999daff0f516749356f7a0d67b9bcbf0f72086482,1140834
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,1,Rejected,bafkreialmjuoyzutn6uas3cvhzc734ncbpqmyrlqnewme2yky4pcq3ohwe,0x8590097e9ecb2bc174e3cf30dce8ffbfb75a3019a7f357116a46fc99d7af2e89,1132226
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,2,Rejected,bafkreidqfjaotaxhcnynh72fuaseloajklu4umpdjjcu7yl7eywntzdklm,0x186850c3389af8b2ca203151578edd6e0701a509f26adf69466a7aec7db13be9,1115223
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,3,Approved,bafkreicmgxsxh67oj5yk35dydwgufjbckrvzss2quoj6yjzputrzvcy5ze,0xe810a08709c4c1a80a0d86a5659bdce90086f926f1f37f89c3ebfe382df42a3a,1140869
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,4,Approved,bafkreihjoa5q3olxyvwe65ge6otbzbz7z3f4hqfmswdin2ctz62clqhsca,0xf58f82f4c6848da8981d689b7a0c068481339af890c936787d89262e4b54f426,1140894
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,5,Approved,bafkreiay4rqilv72klbkkxgyd2ihkknucrtt5aogvmnif5l5hjel6w6rai,0xd0107cda1312e265bc4585a799d911733f0c4cd56f2128ab8ccb0e590ac88878,1140858
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,1,Rejected,bafkreien4wite6rjq3w657wd3f4kvuf26ke5qthdzndgkv6334stxev7hi,0x324ea072a6203e41fda169be6bcaf1eb349f4b3ac5aa97bbee98f790871fd98c,1132263
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,2,Approved,bafkreicwzgeghkqqheeg6zphfyvafxkguawifmlirlawqdclippiz5jxfe,0xa91bb6b34cab684dff6b7dfe2febd666a5e95ca25f0a5466c64c8187078aadf3,1140881
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,3,Approved,bafkreicozs6filwb37kzmamhcxlm4rxzk4or75pv7swfldn2giohro4n3u,0xb51ea79d48ce68b14ce504ac254dd435cbe01a4acbd755fc5bca8d6be48138ff,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,4,Rejected,bafkreidtgeflmyniorujvddeuyasate6dhr3ec4gol3x6f3nz7thbbhorq,0x66c4bbd81c313b95406ece817ca6ffa6cf3d6e1cc4321a1c7655e6edcb30eb2a,1115234
seed_10002-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,5,Approved,bafkreiemoglzmxkcqjpqtm253xh233lqhkrp726nxrsbzulbbpvarqdgwy,0x616fbd50ee5d9775d60df3dc673f739e1a9fdc0715a75ddd7b33d30a9c93e86c,1140845
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0x28aaaaf382c2bd0f281009e6b887e4df738124fb17a41daa9640e185b4b55a32,1132263
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,2,Approved,bafkreidtj2cqf5xszm4mprgsxibrqetamhzh6vtdangpdmst6p4nije4bi,0x52677e0ad990b2ea6b02122d1176b50cd1c16bc032daa6062731371d1c23cb81,1140870
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0xb87570678f9c7e191253c30e8d00194aa647796c6213a2d1cf79a81df8885893,1140809
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x27fca4d028c5adc632827bcf076e45061e0da8f7b1f2fbcf06449e272a08a0e2,1140905
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0xffece1444ac5d5085113eacdbb9d450537ae8dab3f2bcdae2baa487a324eba48,1140833
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,1,Rejected,bafkreihlyjoub2b33zl4ifdf4xdxh3blfhgjoh7zneqo5itd3usfmnm5fe,0x2732c7d5ed6eb326a9675cc190141d4a1f2c3d66316b79ee7267da2634a423c7,1132263
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,2,Approved,bafkreigkh74i4rgv3ozyqrybfzh5f5ddhusbd7tf63vmnuw6kie7jh6may,0xcd2d7dd27ae9636dc6b4985bb04420fb4f05fbd122243a9b266a3f39b9895bfb,1140869
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,3,Approved,bafkreih4cb6jjd3xfxqgizi45q2htwc7aj6qvdp33fjsz6vm2baqytvrbi,0x51ec537a74b320874c77fcc6e9eda9d98de6f52aa1d5636c4bf28090fdca6e25,1140858
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,4,Approved,bafkreibsnjky6jyqv2fhwfs7em5jknvfonvmaol6oi5mpuzptiagsu3xgm,0xcea0d75595200d20ab79ac0ae3c34d087f9ae003af8b32999b9001a4904fa021,1140917
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,5,Approved,bafkreiceelitjagvdip7cutmg5chyhtqdeptvvrzltkf3yr5unezizzjjm,0xf1bb4405639f8e93e40d079a7a7b0da0a099b261749882e768b21a11987826a5,1140845
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,1,Rejected,bafkreiff2uqjfyz4df5inlruziqcw4tkeq2tyqm4puerwuk5xsgcsr3fg4,0x382d857a870c857d02c40263074fd49f99cde1a33830aeb656ea3261f158d246,1132226
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,2,Approved,bafkreiaxgwpq2qsiqojqauhf5t2d7zotbfuzqzrn6cvekmdk2mpcc7ziq4,0xe5614cf00701f9419fbe5acbc0a7ddaacc969a4aea1bf774bb81530306cbd720,1140918
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,3,Approved,bafkreiehal33hqg2zt5isrryzn42nopv5srly5hj7wgyqzumewgwqpubea,0xdd2e7bdd23ba175e60034887872df3a6ae3d34fc6aa07b592a63f9e2a5c5fd85,1140870
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,4,Rejected,bafkreigjbeopnyqdd4rq23kzwrgc24elibejjnknrv2kl6zbpqg3ac2asy,0x72e262526a3fc99f433bd1dc1b64dbd0392e0641067a2745ef0f25b9b6842de1,1115234
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,5,Approved,bafkreife6hcll42ch4bma5bytkx5lyewb5k2zxds6be6czzclvwglmtuva,0x3492b100e4c803ef83f26727d12018e2185b6136d5a71bea6cfc1ba2b1435b42,1140833
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0x38e7c26e96a27cb1ac44eb56f6071a7e1449e0d30f29d8b9fd24112601f43bfb,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,1,Archived,2,Approved,bafkreidtj2cqf5xszm4mprgsxibrqetamhzh6vtdangpdmst6p4nije4bi,0xb02443ccafa5095209981d6c416e47a17d61907004a255ba0146ecb25031ed6c,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0xafba8b2fc15a1f0bcdc7fda10b63155ef282a3d55f529124f9ce7cba63d7f549,1140797
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x37da46cb3cfd9e14180e64a6d0910d05f934c209dfb267fc9c295d2f276568ff,1140905
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0x01fe5411e812f6ba347df7b60e34ab89e8a0d7423a3142d01149d53e67cb2a86,1140822
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,2,Archived,1,Rejected,bafkreidsmhjsyqvzvz3i7y4e2mfw5msri2n3g6iiozwebdpxbxsm2g6icy,0xe5f4905353be6c7a4b760be4e925f8cda93d6e65929dbfabc396c3aa6c3591d8,1132226
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,2,Archived,2,Approved,bafkreiarkk255l6bp3ovuddhjc42oi3t3ms334ulqtvlobkam5ldn2gwt4,0xf7289a56aa32aa2fff7115c072c6f33030e62972e97695d68a93edf4987a2540,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,2,Archived,3,Approved,bafkreig7wofhzg4ukbpmfzxct24qdc26lrzatvzup7qqcwk4mnpdcdb554,0x4a56bcecc19f13f0e7fb067538efce370a8bbe97acc8d5f45521666cb7077b76,1140869
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,2,Archived,4,Approved,bafkreigs63zvo7gqtv54vseapqikl7hgo6vr2usorl7c5j7kp7kp6x4dda,0x909dd4df15c9deea01fb6f00a554294e6d9b2e1b159b56f3d125e66cdcc5b8ad,1140917
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,2,Archived,5,Approved,bafkreihdnnxjl2r5npvpwjycpj2frz3nv3e3etuklvfjhp46k3eroansqq,0xdefe409c85e37b0d7887958476bf91b6dcad4c1704ac1fc5e1c41cc021f2a4e3,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,3,Archived,1,Rejected,bafkreig6pewg44m5pmszrwhx3yyptb5ghj3e2ml5gy4aiqf5jgmyejnavi,0x64423252b74f8d97d0d5ab6080e677329bb0eeaa79e933d51d5c8aa265531335,1132251
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,3,Archived,2,Approved,bafkreic6ovcqog6i4lmkmwabqq6v4xtoz2yj2moqlieyj5umvqdcdy3fqi,0x7d9e40d13abb1985bca40538bfc3cd3027516ff110a658b62ace4da1732187d2,1140893
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,3,Archived,3,Approved,bafkreihpklpklicd57unv43rxmjytazna6ef4oltttn3johdykamn2r2uu,0xef1a360f7fc7ed20eba9e2c1ce14db85962eea585938507df27dc37d21821f98,1140845
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,3,Archived,4,Rejected,bafkreid6fldvihkaa3lyscgjlfl34adaycvpxv2jsodn536okr46b2fr7i,0xc3b2fbe5b14056d0d4698e601509ac1fa8e137155ae81b18c3f55260bf2713ad,1115259
seed_10002-clients_5-joint_dirichlet_0.3-submitted-none-B7,3,Archived,5,Approved,bafkreih57vdtwn6pbo65ketbdkl65vuk3imzztz3iyrlzyb63bp66ogojm,0x7c8af11e16fadd1a9661ac20de58b4d6297fc930314283aad7d365e09aacea55,1140846
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0xec26868a044485855f885200c836c43f620b00b13d1c6d5f07f34c37c5f129e1,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,1,Archived,2,Approved,bafkreiga3ylvu452lfxc3vebbgdxpch7wmlkbmksopeyqgkosciiok6iau,0xa445c0d03f208700aea5fadae40b633a9cf1b2c491d580cec15a1b2816ffcf0a,1140857
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0xf1dcbccf667ea3f2b4c9d3b0f145735bf237aa3ab3ae91b8b73bf8594e22a79a,1140834
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x2846ea8bf410f34dffbdf2b528aee02de23759750ede3e3ce3df3ff67ac1c118,1140894
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0x68725c9f8a271464f36acf3a47888e81753bd6140d2184ca66444788dab4da2b,1140822
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,2,Archived,1,Rejected,bafkreibogbcuczjaxgp6li6lli6tksl4qauomkkk55fyydivqbu4h45jie,0x3fb7f1c7b703730540e5bf6016d4a3bb842e1c699bf117f8a3cdef9b30932493,1132275
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,2,Archived,2,Approved,bafkreihrj4su5vp37h5v53yvxcjtn3ybscrzruus5r2h4h4wx5v4crvr2e,0x5beecd4aaf9f1c0470659fac2d95834ba17b78ddf476fb8b6192fceb42a5d363,1140906
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,2,Archived,3,Approved,bafkreiaf5nxop3jdqiji6anhumchtxrxemyefmcldrgbxxnfzx2gsen55u,0x38e8a9ed4d2b79ac99e9c13fb67c1e84c4cd45edebd2bc22530329d67a364776,1140894
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,2,Archived,4,Rejected,bafkreig53awq3bdztcoccp7tr7hosecttorhfvwrtmmuzqznaiosn7vkva,0x9347e75a0ac24b27450fbbed163f44ddbbe2ebb41e507adf6e28bb88dd008679,1115258
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,2,Archived,5,Approved,bafkreia4m47jsjdld4qaqztjjbxmhzctenvyjvmvanofanl6n3o2etlila,0x6cfa4232fa814197195c4452a63d14752913a0d75f0422a9b6a216746cf87c87,1140857
